"","ny","nx","lat","lon","clima","forest","area_m2","gpp","ra","npp","rc","et","cue","cmass","cleaf","cfroot","cawood"
"905",183,266,1.75,-46.75,"nclim",1,3089626400,3.748332,2.951509,1.471576,88.734276,4.875999,0.291951,13.287977,1.136596,1.298168,10.853214
"906",183,267,1.75,-46.25,"nclim",1,3089626400,3.71994,2.965763,1.475993,85.60627,4.955098,0.290492,13.160715,1.135309,1.297421,10.727985
"907",183,268,1.75,-45.75,"nclim",1,3089626400,3.761932,3.028283,1.497887,87.18636,5.152124,0.288082,13.209337,1.151703,1.316364,10.74127
"908",183,269,1.75,-45.25,"nclim",1,3089626400,3.586489,2.986015,1.470902,87.59382,5.326017,0.278144,12.861912,1.131535,1.295508,10.434869
"909",184,203,2.25,-78.25,"nclim",0,3088685000,6.227131,3.596761,2.63037,62.61371,4.750866,0.414414,18.55781,2.130032,2.445049,13.982729
"910",184,204,2.25,-77.75,"nclim",1,3088685000,5.57024,3.579712,1.990529,94.43017,4.992529,0.346736,18.457544,1.604157,1.81537,15.038018
"911",184,205,2.25,-77.25,"nclim",1,3088685000,5.12454,3.337972,1.786568,107.56724,4.699373,0.338324,17.045902,1.437349,1.623967,13.984585
"912",184,206,2.25,-76.75,"nclim",1,3088685000,4.698424,3.105998,1.592426,84.28727,4.077126,0.328102,15.552599,1.29051,1.496842,12.765246
"913",184,207,2.25,-76.25,"nclim",1,3088685000,4.481132,2.985653,1.49548,75.93617,3.856759,0.321566,15.075908,1.22049,1.424338,12.431079
"914",184,208,2.25,-75.75,"nclim",1,3088685000,4.393651,2.939319,1.454332,77.34556,3.813913,0.319095,14.722609,1.187795,1.385998,12.148815
"915",184,209,2.25,-75.25,"nclim",1,3088685000,4.369473,2.924037,1.445436,78.01621,3.797326,0.31816,14.6428,1.180544,1.377532,12.084726
"916",184,210,2.25,-74.75,"nclim",1,3088685000,4.399788,2.946619,1.453169,78.20659,3.822856,0.317754,14.714341,1.190889,1.389337,12.134117
"917",184,211,2.25,-74.25,"nclim",1,3088685000,4.451904,2.976507,1.475397,77.86437,3.866539,0.318539,14.829617,1.206361,1.407302,12.215955
"918",184,212,2.25,-73.75,"nclim",1,3088685000,4.517271,3.01234,1.50493,77.26048,3.927701,0.320016,14.936339,1.223672,1.427386,12.285282
"919",184,213,2.25,-73.25,"nclim",1,3088685000,4.582782,3.048458,1.534325,76.78036,3.987673,0.321683,15.038844,1.241291,1.447842,12.349712
"920",184,214,2.25,-72.75,"nclim",1,3088685000,4.669522,3.101927,1.567595,74.384834,4.054076,0.324289,15.210032,1.268738,1.471144,12.47015
"921",184,215,2.25,-72.25,"nclim",1,3088685000,4.704443,3.122202,1.582241,72.90319,4.076047,0.325121,15.307866,1.280365,1.484652,12.542849
"922",184,216,2.25,-71.75,"nclim",1,3088685000,4.717878,3.133954,1.583924,73.16819,4.101858,0.324575,15.278095,1.280947,1.485217,12.511931
"923",184,217,2.25,-71.25,"nclim",1,3088685000,4.736192,3.14525,1.590942,71.93142,4.111957,0.32477,15.332897,1.287357,1.492644,12.552896
"924",184,218,2.25,-70.75,"nclim",1,3088685000,4.750211,3.153047,1.597164,71.46012,4.118078,0.324942,15.38504,1.292653,1.498819,12.593568
"925",184,219,2.25,-70.25,"nclim",1,3088685000,4.769976,3.161552,1.608425,71.28154,4.11866,0.325705,15.497275,1.302426,1.510264,12.684586
"926",184,220,2.25,-69.75,"nclim",1,3088685000,4.78159,3.172381,1.609209,70.74182,4.142037,0.325173,15.460536,1.302411,1.51013,12.647995
"927",184,221,2.25,-69.25,"nclim",1,3088685000,4.79036,3.177598,1.612762,70.589775,4.14621,0.3251,15.489741,1.305403,1.513599,12.670741
"928",184,222,2.25,-68.75,"nclim",1,3088685000,4.793251,3.179611,1.613641,70.65801,4.14836,0.325294,15.494462,1.305185,1.513362,12.675915
"929",184,223,2.25,-68.25,"nclim",1,3088685000,4.79622,3.182143,1.614077,70.54533,4.154557,0.325406,15.476773,1.304164,1.512195,12.660415
"930",184,224,2.25,-67.75,"nclim",1,3088685000,4.797906,3.18292,1.614986,71.22323,4.159419,0.325589,15.457849,1.302814,1.510722,12.644313
"931",184,225,2.25,-67.25,"nclim",1,3088685000,4.789056,3.18184,1.607216,72.05523,4.178131,0.3248,15.331133,1.294427,1.50088,12.535826
"932",184,226,2.25,-66.75,"nclim",1,3088685000,4.79577,3.1895,1.606269,72.00359,4.186623,0.324382,15.324489,1.297188,1.498948,12.528354
"933",184,227,2.25,-66.25,"nclim",1,3088685000,4.797952,3.193942,1.60401,72.23072,4.202418,0.32351,15.269722,1.29565,1.497118,12.476954
"934",184,228,2.25,-65.75,"nclim",1,3088685000,4.7813,3.192465,1.588835,73.46194,4.227829,0.321538,15.068368,1.283247,1.482471,12.302649
"935",184,229,2.25,-65.25,"nclim",1,3088685000,4.761144,3.185358,1.575786,74.622406,4.233872,0.320075,14.920057,1.27278,1.470139,12.177138
"936",184,230,2.25,-64.75,"nclim",1,3088685000,4.748582,3.182065,1.566517,75.38601,4.2443,0.318878,14.791673,1.266007,1.46216,12.063504
"937",184,231,2.25,-64.25,"nclim",1,3088685000,4.735757,3.176452,1.559305,76.592155,4.246739,0.318239,14.704866,1.259734,1.454847,11.990286
"938",184,232,2.25,-63.75,"nclim",1,3088685000,4.732489,3.175609,1.55688,77.536446,4.253959,0.317591,14.656556,1.257367,1.452144,11.947043
"939",184,233,2.25,-63.25,"nclim",1,3088685000,4.769044,3.181,1.588043,77.64042,4.262788,0.321818,15.155803,1.270861,1.433676,12.451265
"940",184,234,2.25,-62.75,"nclim",1,3088685000,4.772086,3.184647,1.587439,78.64996,4.276077,0.321362,15.134033,1.270391,1.433109,12.430533
"941",184,235,2.25,-62.25,"nclim",1,3088685000,4.77794,3.190206,1.587735,79.78996,4.293344,0.320837,15.119292,1.271102,1.433942,12.414248
"942",184,236,2.25,-61.75,"nclim",1,3088685000,4.792138,3.201337,1.590801,80.95314,4.323168,0.320825,15.12315,1.272629,1.435902,12.414618
"943",184,237,2.25,-61.25,"nclim",1,3088685000,4.871697,3.256758,1.61494,81.38499,4.425657,0.321262,15.262644,1.290058,1.456242,12.516343
"944",184,238,2.25,-60.75,"nclim",1,3088685000,4.945303,3.306772,1.638531,86.01627,4.574237,0.322306,15.419373,1.304598,1.475376,12.639399
"945",184,239,2.25,-60.25,"nclim",1,3088685000,4.987247,3.333126,1.654121,87.15676,4.711471,0.323869,15.55439,1.308547,1.485645,12.760197
"946",184,240,2.25,-59.75,"nclim",1,3088685000,4.582332,3.123052,1.508073,86.52076,4.784389,0.302857,14.222255,1.165252,1.377371,11.679632
"947",184,241,2.25,-59.25,"nclim",1,3088685000,4.184818,3.039925,1.440482,80.81977,4.770989,0.28855,13.943722,1.128694,1.332921,11.482106
"948",184,242,2.25,-58.75,"nclim",1,3088685000,3.948149,2.984311,1.421958,78.7731,4.741969,0.286909,13.540565,1.102655,1.30213,11.13578
"949",184,243,2.25,-58.25,"nclim",1,3088685000,3.57687,2.83214,1.386741,79.27548,4.726257,0.286016,12.682931,1.041939,1.192476,10.448517
"950",184,244,2.25,-57.75,"nclim",1,3088685000,3.441853,2.768211,1.351047,80.53347,4.721373,0.283491,12.265911,1.012357,1.158978,10.094577
"951",184,245,2.25,-57.25,"nclim",1,3088685000,3.532332,2.813398,1.37192,82.448135,4.740897,0.28571,12.554106,1.032827,1.181213,10.340067
"952",184,246,2.25,-56.75,"nclim",1,3088685000,3.553345,2.826376,1.371898,85.916016,4.769783,0.285877,12.585917,1.033925,1.181793,10.370199
"953",184,247,2.25,-56.25,"nclim",1,3088685000,3.544164,2.820427,1.378696,89.01603,4.786952,0.286864,12.692828,1.040041,1.189179,10.463609
"954",184,248,2.25,-55.75,"nclim",1,3088685000,3.355898,2.768789,1.344026,96.727684,4.840086,0.282515,12.200186,1.025207,1.200093,9.974885
"955",184,249,2.25,-55.25,"nclim",1,3088685000,3.363228,2.748615,1.36737,96.781975,4.844867,0.285834,12.63608,1.039582,1.190377,10.406121
"956",184,250,2.25,-54.75,"nclim",1,3088685000,3.411001,2.764896,1.362426,95.20559,4.832718,0.28549,12.572032,1.041293,1.191414,10.339327
"957",184,251,2.25,-54.25,"nclim",1,3088685000,3.348129,2.715851,1.341143,91.57931,4.731726,0.283701,12.414254,1.030996,1.179849,10.203408
"958",184,252,2.25,-53.75,"nclim",1,3088685000,3.273779,2.662726,1.311877,88.85272,4.614182,0.281222,12.092755,1.01639,1.16302,9.913345
"959",184,253,2.25,-53.25,"nclim",1,3088685000,3.345299,2.659932,1.313114,86.92904,4.465482,0.284324,12.102376,1.024893,1.171927,9.905555
"960",184,254,2.25,-52.75,"nclim",1,3088685000,3.570485,2.734797,1.331212,87.11285,4.33453,0.291491,12.285772,1.045297,1.2197,10.020774
"961",184,255,2.25,-52.25,"nclim",1,3088685000,3.668461,2.755532,1.336533,88.09473,4.270805,0.293463,12.458046,1.050995,1.229821,10.17723
"962",184,256,2.25,-51.75,"nclim",1,3088685000,3.6435,2.755539,1.333221,88.76166,4.275448,0.293262,12.320844,1.041746,1.218825,10.060272
"963",184,257,2.25,-51.25,"nclim",1,3088685000,3.693669,2.801866,1.357351,88.9411,4.362414,0.293247,12.498047,1.059402,1.23574,10.202906
"964",184,258,2.25,-50.75,"nclim",1,3088685000,3.766205,2.847778,1.38217,93.55521,4.499968,0.29216,12.835406,1.075428,1.259152,10.500827
"965",184,259,2.25,-50.25,"nclim",1,3088685000,3.835958,2.901194,1.407194,91.92214,4.600046,0.291228,13.084707,1.094421,1.281413,10.708871
"966",184,260,2.25,-49.75,"nclim",1,3088685000,3.715305,2.864719,1.385958,90.19384,4.685575,0.28777,12.693471,1.068131,1.247579,10.377762
"967",184,261,2.25,-49.25,"nclim",1,3088685000,3.658222,2.839457,1.372281,90.57511,4.77901,0.28597,12.52794,1.0487,1.226318,10.252922
"968",184,262,2.25,-48.75,"nclim",1,3088685000,3.619677,2.841568,1.363715,89.9191,4.828491,0.282299,12.766211,1.051004,1.240991,10.474215
"969",184,263,2.25,-48.25,"nclim",1,3088685000,3.745677,2.909563,1.372576,90.33053,4.851362,0.280699,13.331256,1.077703,1.272613,10.98094
"970",184,264,2.25,-47.75,"nclim",1,3088685000,3.706522,2.897559,1.382508,90.36799,4.824714,0.282076,13.276919,1.08227,1.277751,10.916898
"971",184,265,2.25,-47.25,"nclim",1,3088685000,3.673519,2.899975,1.41731,87.46154,4.782105,0.287607,13.087712,1.100111,1.289878,10.697723
"972",184,266,2.25,-46.75,"nclim",1,3088685000,3.779947,2.944805,1.471643,84.10399,4.759587,0.293118,13.420009,1.138207,1.29945,10.982351
"973",184,267,2.25,-46.25,"nclim",1,3088685000,3.797145,2.973995,1.481422,83.868126,4.816159,0.293118,13.358632,1.143144,1.304878,10.91061
"974",184,268,2.25,-45.75,"nclim",1,3088685000,3.803717,3.005802,1.487885,88.33469,4.971921,0.290842,13.345592,1.149819,1.313026,10.882746
"975",184,269,2.25,-45.25,"nclim",1,3088685000,3.505156,2.8983,1.43026,89.32131,5.084396,0.278824,12.606445,1.10561,1.265278,10.235559
"976",184,270,2.25,-44.75,"nclim",1,3088685000,3.376402,2.880253,1.416208,89.9338,5.23416,0.273569,12.306705,1.088383,1.247185,9.971138
"977",185,203,2.75,-78.25,"nclim",0,3087508500,1.620342,1.636755,0.829492,74.13644,5.002818,0.209662,10.294495,0.735603,0.979186,8.579706
"978",185,204,2.75,-77.75,"nclim",1,3087508500,5.400183,3.498292,1.901891,95.874695,4.840672,0.341312,17.843609,1.534422,1.735317,14.573871
"979",185,205,2.75,-77.25,"nclim",1,3087508500,4.980309,3.265634,1.714675,104.25991,4.497983,0.333856,16.277824,1.39129,1.608871,13.277664
"980",185,206,2.75,-76.75,"nclim",1,3087508500,4.63519,3.064111,1.571079,83.80683,4.011354,0.326495,15.461751,1.271869,1.484236,12.705647
"981",185,207,2.75,-76.25,"nclim",1,3087508500,4.434236,2.956121,1.478115,77.1896,3.803553,0.321024,15.053571,1.213521,1.416345,12.423704
"982",185,208,2.75,-75.75,"nclim",1,3087508500,4.399327,2.938674,1.460652,77.733406,3.798299,0.31996,14.844153,1.196146,1.395935,12.252071
"983",185,209,2.75,-75.25,"nclim",1,3087508500,4.387327,2.932179,1.455148,79.27824,3.802055,0.319376,14.751106,1.189419,1.388026,12.173662
"984",185,210,2.75,-74.75,"nclim",1,3087508500,4.450549,2.97377,1.476779,78.543816,3.860151,0.319223,14.864966,1.207587,1.408834,12.248546
"985",185,211,2.75,-74.25,"nclim",1,3087508500,4.506618,3.007429,1.49919,78.340744,3.915556,0.319879,14.952261,1.222261,1.425762,12.304236
"986",185,212,2.75,-73.75,"nclim",1,3087508500,4.553505,3.03386,1.519645,78.39228,3.956307,0.320839,15.050663,1.236422,1.442193,12.372048
"987",185,213,2.75,-73.25,"nclim",1,3087508500,4.634701,3.081963,1.552739,77.54063,4.034563,0.322541,15.168428,1.256522,1.465427,12.44648
"988",185,214,2.75,-72.75,"nclim",1,3087508500,4.702614,3.123827,1.578787,75.77423,4.085687,0.324809,15.298452,1.278481,1.482388,12.537583
"989",185,215,2.75,-72.25,"nclim",1,3087508500,4.740723,3.145984,1.59474,74.3779,4.110908,0.325499,15.393227,1.291012,1.496954,12.605259
"990",185,216,2.75,-71.75,"nclim",1,3087508500,4.750354,3.155311,1.595043,74.28009,4.133822,0.325041,15.353169,1.290932,1.496743,12.565494
"991",185,217,2.75,-71.25,"nclim",1,3087508500,4.778543,3.171732,1.606811,73.363754,4.152591,0.325292,15.427487,1.300179,1.507504,12.619803
"992",185,218,2.75,-70.75,"nclim",1,3087508500,4.787336,3.176462,1.610873,73.10369,4.156497,0.325381,15.455325,1.304147,1.512111,12.639068
"993",185,219,2.75,-70.25,"nclim",1,3087508500,4.81017,3.186038,1.624132,72.60231,4.158678,0.32622,15.570062,1.314561,1.524354,12.731146
"994",185,220,2.75,-69.75,"nclim",1,3087508500,4.805059,3.186403,1.618656,72.422295,4.16559,0.325408,15.509114,1.309458,1.518345,12.681311
"995",185,221,2.75,-69.25,"nclim",1,3087508500,4.816263,3.19405,1.622213,71.94225,4.17459,0.325444,15.530566,1.31282,1.522174,12.695572
"996",185,222,2.75,-68.75,"nclim",1,3087508500,4.818078,3.196147,1.621931,71.74536,4.17875,0.325178,15.517321,1.312577,1.521853,12.682891
"997",185,223,2.75,-68.25,"nclim",1,3087508500,4.816067,3.195506,1.62056,71.62283,4.182818,0.325242,15.489221,1.309607,1.518457,12.661156
"998",185,224,2.75,-67.75,"nclim",1,3087508500,4.820513,3.198523,1.62199,71.82321,4.190689,0.325563,15.467337,1.30872,1.517524,12.641092
"999",185,225,2.75,-67.25,"nclim",1,3087508500,4.819669,3.205865,1.613805,72.44576,4.214261,0.324611,15.363032,1.303792,1.506588,12.552652
"1000",185,226,2.75,-66.75,"nclim",1,3087508500,4.821723,3.209598,1.612126,72.72809,4.227636,0.32415,15.318283,1.301825,1.504276,12.512182
"1001",185,227,2.75,-66.25,"nclim",1,3087508500,4.819103,3.210736,1.608367,72.73676,4.23633,0.323496,15.257434,1.298246,1.500091,12.459097
"1002",185,228,2.75,-65.75,"nclim",1,3087508500,4.792795,3.203114,1.589682,74.09043,4.252274,0.321138,15.03433,1.284914,1.484302,12.265114
"1003",185,229,2.75,-65.25,"nclim",1,3087508500,4.785624,3.204702,1.580922,75.102135,4.27341,0.319692,14.896067,1.277131,1.475095,12.143842
"1004",185,230,2.75,-64.75,"nclim",1,3087508500,4.815772,3.208763,1.607009,75.26229,4.289321,0.323094,15.327939,1.287043,1.451865,12.589031
"1005",185,231,2.75,-64.25,"nclim",1,3087508500,4.792155,3.196051,1.596104,76.585014,4.281168,0.322423,15.223338,1.278616,1.442333,12.50239
"1006",185,232,2.75,-63.75,"nclim",1,3087508500,4.794755,3.197939,1.596817,77.209946,4.288891,0.322499,15.225829,1.278796,1.442788,12.504246
"1007",185,233,2.75,-63.25,"nclim",1,3087508500,4.790072,3.194724,1.595349,77.89262,4.286056,0.322073,15.217574,1.278849,1.44285,12.495875
"1008",185,234,2.75,-62.75,"nclim",1,3087508500,4.778323,3.188127,1.590196,78.92866,4.28213,0.321782,15.164505,1.272929,1.436068,12.455509
"1009",185,235,2.75,-62.25,"nclim",1,3087508500,4.785159,3.1939,1.591259,80.090416,4.298448,0.321421,15.161681,1.274917,1.438336,12.448428
"1010",185,236,2.75,-61.75,"nclim",1,3087508500,4.791294,3.201139,1.590155,81.54078,4.32865,0.321165,15.12289,1.273811,1.437483,12.411597
"1011",185,237,2.75,-61.25,"nclim",1,3087508500,4.852498,3.244438,1.60806,81.76277,4.428402,0.32176,15.219664,1.283875,1.450745,12.485043
"1012",185,238,2.75,-60.75,"nclim",1,3087508500,4.946804,3.311025,1.635779,86.02187,4.610284,0.322354,15.376624,1.302666,1.474875,12.599083
"1013",185,239,2.75,-60.25,"nclim",1,3087508500,5.006043,3.354118,1.651925,89.13131,4.783469,0.322709,15.456307,1.308341,1.485444,12.662523
"1014",185,240,2.75,-59.75,"nclim",1,3087508500,4.783966,3.23503,1.557273,91.72308,4.871993,0.311278,14.419557,1.21799,1.426236,11.77533
"1015",185,241,2.75,-59.25,"nclim",1,3087508500,4.402196,3.097477,1.467261,87.05157,4.871426,0.294096,14.07774,1.137589,1.345664,11.594487
"1016",185,242,2.75,-58.75,"nclim",1,3087508500,4.002859,3.019958,1.419584,84.46063,4.826808,0.285668,13.744168,1.105711,1.305945,11.332513
"1017",185,243,2.75,-58.25,"nclim",1,3087508500,3.708084,2.895932,1.395666,83.25484,4.769611,0.286408,12.718632,1.062664,1.24316,10.412807
"1018",185,244,2.75,-57.75,"nclim",1,3087508500,3.546703,2.814052,1.373732,80.85861,4.733548,0.285599,12.619558,1.036541,1.186503,10.396515
"1019",185,245,2.75,-57.25,"nclim",1,3087508500,3.656765,2.857211,1.389952,81.902306,4.730345,0.28783,12.835567,1.055445,1.206708,10.573415
"1020",185,246,2.75,-56.75,"nclim",1,3087508500,3.790199,2.911006,1.409092,84.57313,4.743758,0.290122,13.062793,1.075674,1.228383,10.758736
"1021",185,247,2.75,-56.25,"nclim",1,3087508500,3.695215,2.867408,1.402552,86.413,4.726192,0.290309,13.043708,1.067134,1.219064,10.757511
"1022",185,248,2.75,-55.75,"nclim",1,3087508500,3.397635,2.768872,1.367674,93.03115,4.771226,0.286171,12.686616,1.038626,1.188375,10.459617
"1023",185,249,2.75,-55.25,"nclim",1,3087508500,3.36462,2.739475,1.36594,92.720764,4.737545,0.2859,12.635084,1.043281,1.194445,10.397358
"1024",185,250,2.75,-54.75,"nclim",1,3087508500,3.418165,2.752004,1.37788,88.622536,4.661555,0.288538,12.715708,1.0538,1.20553,10.456378
"1025",185,251,2.75,-54.25,"nclim",1,3087508500,3.309081,2.683665,1.333824,85.39804,4.589587,0.285165,12.289,1.021937,1.169415,10.097648
"1026",185,252,2.75,-53.75,"nclim",1,3087508500,3.263096,2.640568,1.307319,84.19683,4.491197,0.2838,12.106199,1.005053,1.150028,9.951117
"1027",185,253,2.75,-53.25,"nclim",1,3087508500,3.382103,2.672946,1.302447,84.31207,4.364915,0.287037,11.959469,1.012102,1.183012,9.764354
"1028",185,254,2.75,-52.75,"nclim",1,3087508500,3.443816,2.651951,1.293845,84.38111,4.266529,0.29067,11.839901,0.991459,1.162336,9.686107
"1029",185,255,2.75,-52.25,"nclim",1,3087508500,3.409154,2.616759,1.274762,85.759285,4.192897,0.290466,11.627722,0.976605,1.140902,9.510216
"1030",185,256,2.75,-51.75,"nclim",1,3087508500,3.5184,2.659274,1.286889,87.044,4.201112,0.29089,11.773301,0.988407,1.153932,9.630961
"1031",185,257,2.75,-51.25,"nclim",1,3087508500,3.690711,2.735023,1.32238,88.05036,4.272127,0.293157,12.199445,1.019228,1.193797,9.986419
"1032",185,258,2.75,-50.75,"nclim",1,3087508500,3.602005,2.733185,1.320567,93.136314,4.412262,0.288755,12.20336,1.013794,1.188834,10.000731
"1033",185,259,2.75,-50.25,"nclim",1,3087508500,3.574356,2.754079,1.329773,94.207214,4.548738,0.286308,12.232641,1.017427,1.193702,10.021513
"1034",185,260,2.75,-49.75,"nclim",1,3087508500,3.492968,2.747304,1.326467,94.466835,4.653168,0.283593,12.047741,1.009463,1.180957,9.857322
"1035",185,261,2.75,-49.25,"nclim",1,3087508500,3.374019,2.707472,1.328686,93.58356,4.780486,0.282196,12.2144,0.996307,1.140807,10.077287
"1036",185,262,2.75,-48.75,"nclim",1,3087508500,3.472366,2.768945,1.336872,91.09145,4.809127,0.280927,12.217659,1.016027,1.193556,10.008076
"1037",185,263,2.75,-48.25,"nclim",1,3087508500,3.470624,2.786234,1.336619,89.46096,4.839131,0.278936,12.350881,1.020871,1.206294,10.123714
"1038",185,264,2.75,-47.75,"nclim",1,3087508500,3.268162,2.702769,1.312717,88.16987,4.809946,0.277444,11.928955,0.998463,1.170143,9.760351
"1039",185,265,2.75,-47.25,"nclim",1,3087508500,3.100276,2.631405,1.304753,84.770226,4.771984,0.276684,11.956995,0.985358,1.129725,9.841911
"1040",185,266,2.75,-46.75,"nclim",1,3087508500,3.249303,2.706983,1.342687,82.5982,4.74001,0.280395,12.128664,1.020274,1.168696,9.939695
"1041",185,267,2.75,-46.25,"nclim",1,3087508500,3.647281,2.899166,1.451149,81.75441,4.759458,0.290885,13.199439,1.114367,1.273517,10.811555
"1042",185,268,2.75,-45.75,"nclim",1,3087508500,3.695933,2.935682,1.451119,88.20472,4.875102,0.289263,13.157836,1.118641,1.278298,10.760897
"1043",185,269,2.75,-45.25,"nclim",1,3087508500,3.618555,2.914001,1.440462,91.6852,4.970082,0.285525,12.932071,1.11209,1.271829,10.548152
"1044",185,270,2.75,-44.75,"nclim",1,3087508500,3.49378,2.878987,1.420408,94.746956,5.071087,0.282947,12.540859,1.083417,1.240145,10.217297
"1045",186,203,3.25,-78.25,"nclim",1,3086096600,5.630531,3.589909,2.040622,82.766075,4.897702,0.351177,18.726675,1.653693,1.878495,15.194489
"1046",186,204,3.25,-77.75,"nclim",1,3086096600,5.230548,3.406497,1.82405,92.67298,4.640674,0.337266,17.295977,1.47321,1.665055,14.157711
"1047",186,205,3.25,-77.25,"nclim",1,3086096600,4.855871,3.20108,1.654791,95.26879,4.307346,0.329007,15.882159,1.346967,1.557097,12.978095
"1048",186,206,3.25,-76.75,"nclim",1,3086096600,4.547294,3.007847,1.539447,82.04618,3.929148,0.325667,15.249712,1.244244,1.452479,12.55299
"1049",186,207,3.25,-76.25,"nclim",1,3086096600,4.374854,2.912727,1.462126,78.73379,3.750376,0.321548,14.938428,1.196999,1.397649,12.343781
"1050",186,208,3.25,-75.75,"nclim",1,3086096600,4.352696,2.904842,1.447853,79.542854,3.751509,0.320289,14.787902,1.185935,1.384488,12.217478
"1051",186,209,3.25,-75.25,"nclim",1,3086096600,4.414889,2.948619,1.466271,80.38171,3.814664,0.319697,14.882863,1.202829,1.403575,12.276458
"1052",186,210,3.25,-74.75,"nclim",1,3086096600,4.465227,2.984134,1.481094,80.19399,3.878788,0.319439,14.89132,1.213128,1.415112,12.263079
