ny,nx,lat,lon,clima,forest,area_m2,gpp,ra,npp,rc,et,cue,cmass,cleaf,cfroot,cawood
172,247,-3.75,-56.25,lowprec,1,3084449800,1.943337,1.86966,0.970292,81.17053,4.770804,0.214162,12.510503,0.794156,0.937466,10.778883
172,248,-3.75,-55.75,lowprec,1,3084449800,1.041539,1.360602,0.575613,85.45221,5.015084,0.165867,8.817933,0.510939,0.663575,7.643419
172,252,-3.75,-53.75,lowprec,1,3084449800,0.421355,0.704806,0.221075,74.35797,5.078905,0.12621,5.83686,0.25583,0.328924,5.252106
172,253,-3.75,-53.25,lowprec,1,3084449800,1.957203,1.805228,0.870738,84.78951,4.765919,0.239049,11.488383,0.694252,0.838819,9.955313
172,254,-3.75,-52.75,lowprec,1,3084449800,3.457965,2.733882,1.39738,82.258064,4.631551,0.286276,14.592514,1.078238,1.246476,12.267799
172,255,-3.75,-52.25,lowprec,1,3084449800,3.786526,2.890201,1.484924,77.367546,4.574309,0.2938,15.230572,1.148327,1.33361,12.748633
172,256,-3.75,-51.75,lowprec,1,3084449800,3.75095,2.93618,1.492416,75.25975,4.704923,0.28977,15.079544,1.154851,1.348495,12.576199
172,257,-3.75,-51.25,lowprec,1,3084449800,3.795796,3.046337,1.520072,76.72947,4.994912,0.285119,15.035307,1.174612,1.376956,12.483739
173,211,-3.25,-74.25,lowprec,1,3086096600,0.577398,0.822134,0.304036,66.05275,4.773725,0.150651,6.510862,0.332753,0.427824,5.750285
173,212,-3.25,-73.75,lowprec,0,3086096600,3.389327,2.744954,1.411144,93.6941,4.758642,0.283608,14.941036,1.199334,1.385623,12.356077
173,213,-3.25,-73.25,lowprec,0,3086096600,3.497236,2.789166,1.391565,93.51893,4.609152,0.285381,14.66349,1.189831,1.373114,12.100544
173,214,-3.25,-72.75,lowprec,0,3086096600,3.452884,2.751696,1.371569,86.41379,4.474606,0.285217,14.506494,1.171554,1.351461,11.983479
173,215,-3.25,-72.25,lowprec,0,3086096600,3.271813,2.647794,1.321397,79.881424,4.36406,0.280795,14.018834,1.132205,1.306486,11.580144
173,216,-3.25,-71.75,lowprec,0,3086096600,3.045202,2.524705,1.24727,80.16343,4.232718,0.273747,13.070209,1.075121,1.249988,10.7451
173,217,-3.25,-71.25,lowprec,0,3086096600,3.414353,2.674506,1.314827,78.31797,4.122872,0.284077,13.724649,1.12149,1.304516,11.298644
173,218,-3.25,-70.75,lowprec,1,3086096600,3.74129,2.7563,1.366421,76.0215,4.060749,0.295472,14.333278,1.142024,1.318975,11.872278
173,219,-3.25,-70.25,lowprec,1,3086096600,3.817065,2.752333,1.360282,75.32383,4.000263,0.298399,14.198315,1.131665,1.306757,11.759892
173,220,-3.25,-69.75,lowprec,1,3086096600,3.820829,2.715566,1.343394,73.35617,3.906149,0.300333,14.105332,1.114794,1.287385,11.703153
173,221,-3.25,-69.25,lowprec,1,3086096600,3.616343,2.62422,1.302623,71.790535,3.832004,0.295402,13.812685,1.086328,1.248387,11.47797
173,222,-3.25,-68.75,lowprec,1,3086096600,3.570038,2.567478,1.277647,70.48025,3.728309,0.295572,13.639019,1.065622,1.222847,11.350551
173,223,-3.25,-68.25,lowprec,1,3086096600,4.133651,2.744609,1.389042,68.898994,3.606298,0.324198,14.079908,1.101645,1.289291,11.688972
173,224,-3.25,-67.75,lowprec,0,3086096600,4.118844,2.735517,1.383327,68.83793,3.584114,0.323938,14.028585,1.097399,1.283599,11.647589
173,225,-3.25,-67.25,lowprec,0,3086096600,4.106037,2.746193,1.359845,71.52808,3.603902,0.321259,13.744649,1.093264,1.26859,11.382795
173,226,-3.25,-66.75,lowprec,1,3086096600,4.327075,2.890651,1.436423,71.30375,3.885152,0.32304,14.071174,1.147208,1.332179,11.591785
173,227,-3.25,-66.25,lowprec,1,3086096600,4.415767,2.955553,1.468434,71.668205,4.18081,0.313727,14.577465,1.192697,1.390533,11.994234
173,228,-3.25,-65.75,lowprec,1,3086096600,3.763889,2.875591,1.453883,74.744514,4.474595,0.290976,15.210246,1.231102,1.423318,12.555826
173,229,-3.25,-65.25,lowprec,1,3086096600,2.602187,2.362623,1.165641,82.44513,4.681036,0.251632,13.194638,0.995012,1.161716,11.03791
173,230,-3.25,-64.75,lowprec,1,3086096600,1.373791,1.498844,0.701997,84.18949,4.84555,0.206469,10.872671,0.607237,0.745712,9.519722
173,231,-3.25,-64.25,lowprec,1,3086096600,1.833507,1.819325,0.971478,71.8265,4.675617,0.230654,12.609656,0.822899,0.987288,10.799471
173,232,-3.25,-63.75,lowprec,1,3086096600,2.718826,2.339803,1.242502,74.1889,4.693357,0.256699,14.093973,1.048043,1.228429,11.817501
173,233,-3.25,-63.25,lowprec,1,3086096600,3.165842,2.568463,1.329919,78.973366,4.789447,0.270776,14.470664,1.129801,1.316778,12.024085
173,234,-3.25,-62.75,lowprec,1,3086096600,1.808393,1.897901,0.925789,85.39227,4.933144,0.220051,11.936565,0.77978,0.919348,10.237436
173,235,-3.25,-62.25,lowprec,1,3086096600,1.357749,1.678847,0.718523,88.2656,5.121739,0.181589,8.137336,0.64467,0.837011,6.655654
173,236,-3.25,-61.75,lowprec,0,3086096600,1.279253,1.608133,0.678218,93.62548,5.294854,0.178394,7.907409,0.610606,0.792415,6.504387
173,237,-3.25,-61.25,lowprec,0,3086096600,0.936857,1.251922,0.511449,97.835396,5.449378,0.164519,6.992028,0.467302,0.604375,5.92035
173,240,-3.25,-59.75,lowprec,0,3086096600,0.58629,0.941402,0.326606,79.69491,5.613912,0.135079,4.581234,0.35726,0.459335,3.764639
173,243,-3.25,-58.25,lowprec,1,3086096600,0.749512,1.051097,0.408736,84.16062,4.84263,0.155306,8.334552,0.389747,0.500295,7.44451
173,244,-3.25,-57.75,lowprec,1,3086096600,1.039606,1.368582,0.577602,86.662315,4.812591,0.16966,8.758201,0.515921,0.666737,7.575543
173,245,-3.25,-57.25,lowprec,1,3086096600,0.917895,1.232575,0.512873,89.47761,4.838085,0.164888,8.311857,0.461859,0.595555,7.254443
173,246,-3.25,-56.75,lowprec,1,3086096600,0.728627,1.02746,0.414424,85.8879,4.881097,0.1543,8.461276,0.391019,0.501188,7.569068
173,247,-3.25,-56.25,lowprec,1,3086096600,0.780648,1.050805,0.445814,81.583725,4.915664,0.159986,8.178185,0.407702,0.527698,7.242784
173,248,-3.25,-55.75,lowprec,1,3086096600,0.608562,0.905357,0.335276,83.21114,5.142008,0.145147,8.145527,0.338634,0.413622,7.39327
173,249,-3.25,-55.25,lowprec,1,3086096600,0.629295,0.994411,0.355293,74.40653,5.244442,0.137751,5.917781,0.373567,0.480301,5.063913
173,250,-3.25,-54.75,lowprec,1,3086096600,0.442344,0.728073,0.236179,74.31866,5.254175,0.129006,5.655787,0.266933,0.343199,5.045655
173,251,-3.25,-54.25,lowprec,1,3086096600,0.445082,0.719746,0.22078,75.680885,5.222831,0.124244,5.738667,0.260113,0.334431,5.144123
173,252,-3.25,-53.75,lowprec,1,3086096600,0.563423,0.868118,0.288915,74.802,5.11276,0.132875,6.007723,0.318522,0.409529,5.279672
173,253,-3.25,-53.25,lowprec,1,3086096600,0.779767,1.11834,0.383288,73.42877,4.919936,0.137525,7.002886,0.432631,0.55624,6.014016
173,254,-3.25,-52.75,lowprec,1,3086096600,2.12696,1.930595,0.951325,82.52724,4.665829,0.246542,11.720599,0.750169,0.892977,10.077454
173,255,-3.25,-52.25,lowprec,1,3086096600,2.948919,2.49211,1.273618,77.49841,4.598617,0.275319,13.397083,0.983338,1.139082,11.274663
173,256,-3.25,-51.75,lowprec,1,3086096600,3.332339,2.751452,1.399295,74.60064,4.668216,0.28226,14.353971,1.083542,1.263591,12.006838
173,257,-3.25,-51.25,lowprec,1,3086096600,3.675265,3.021516,1.459987,75.20797,4.950361,0.277615,14.422514,1.153098,1.364212,11.905202
174,211,-2.75,-74.25,lowprec,1,3087508500,1.906173,1.798194,0.878409,85.06608,4.521989,0.236582,11.570957,0.734942,0.876716,9.9593
174,212,-2.75,-73.75,lowprec,1,3087508500,3.537718,2.739527,1.4928,82.73609,4.451742,0.298769,15.779375,1.278399,1.474084,13.026892
174,213,-2.75,-73.25,lowprec,1,3087508500,3.420832,2.713503,1.356773,87.57246,4.403307,0.286191,14.433782,1.161081,1.336462,11.936238
174,214,-2.75,-72.75,lowprec,1,3087508500,3.47717,2.712244,1.352942,83.22489,4.27196,0.289585,14.365742,1.150316,1.323647,11.891779
174,215,-2.75,-72.25,lowprec,1,3087508500,3.48541,2.711737,1.353584,78.48369,4.224272,0.289905,14.3643,1.148619,1.321493,11.894189
174,216,-2.75,-71.75,lowprec,1,3087508500,3.34342,2.630212,1.320261,76.62907,4.143709,0.28702,14.158848,1.125359,1.292611,11.740879
174,217,-2.75,-71.25,lowprec,1,3087508500,3.444696,2.64885,1.331272,74.91152,4.073719,0.290313,14.214292,1.129161,1.297036,11.788095
174,218,-2.75,-70.75,lowprec,1,3087508500,4.051741,2.802965,1.399972,74.112144,4.008593,0.303683,14.530872,1.162143,1.343814,12.024916
174,219,-2.75,-70.25,lowprec,1,3087508500,4.17087,2.82648,1.410801,73.089874,3.940098,0.309259,14.600995,1.161815,1.349988,12.089193
174,220,-2.75,-69.75,lowprec,1,3087508500,3.956819,2.744586,1.363913,71.87772,3.896815,0.303206,14.250566,1.129798,1.305429,11.815338
174,221,-2.75,-69.25,lowprec,1,3087508500,3.760514,2.664349,1.326861,70.531746,3.824405,0.299136,14.008945,1.103744,1.270191,11.63501
174,222,-2.75,-68.75,lowprec,0,3087508500,4.218056,2.803446,1.41461,69.326225,3.74426,0.324409,14.379399,1.136291,1.322397,11.920711
174,223,-2.75,-68.25,lowprec,0,3087508500,4.23848,2.811261,1.42722,67.655495,3.646019,0.327257,14.46737,1.141331,1.324851,12.001187
174,224,-2.75,-67.75,lowprec,1,3087508500,4.179919,2.780104,1.399814,67.623314,3.601989,0.32513,14.211493,1.121097,1.3011,11.789295
174,225,-2.75,-67.25,lowprec,1,3087508500,4.146891,2.76636,1.380531,69.001854,3.606162,0.323428,13.955828,1.105195,1.282384,11.568249
174,226,-2.75,-66.75,lowprec,0,3087508500,4.342598,2.894536,1.448062,68.33944,3.826747,0.324977,14.161691,1.150687,1.33498,11.676022
174,227,-2.75,-66.25,lowprec,0,3087508500,4.579503,3.060784,1.518719,69.2525,4.08224,0.324459,14.539351,1.215831,1.405826,11.917693
174,228,-2.75,-65.75,lowprec,1,3087508500,3.74103,2.817701,1.419163,72.327,4.283917,0.290614,14.898665,1.201849,1.388359,12.308459
174,229,-2.75,-65.25,lowprec,1,3087508500,1.475489,1.563962,0.738446,78.28588,4.526173,0.213881,10.921442,0.633202,0.771327,9.516912
174,230,-2.75,-64.75,lowprec,1,3087508500,0.778016,1.051394,0.400916,81.1997,4.816559,0.166278,9.062874,0.403726,0.491903,8.167246
174,231,-2.75,-64.25,lowprec,1,3087508500,0.848929,1.057139,0.467724,72.01036,4.728637,0.181224,9.079172,0.436148,0.563643,8.079381
174,232,-2.75,-63.75,lowprec,1,3087508500,1.479363,1.671389,0.805348,69.57351,4.680621,0.202943,10.380273,0.715448,0.930498,8.734327
174,233,-2.75,-63.25,lowprec,1,3087508500,1.7053,1.756853,0.897023,76.302,4.721847,0.224776,12.14312,0.757722,0.904781,10.480616
174,234,-2.75,-62.75,lowprec,1,3087508500,1.456594,1.610341,0.776638,82.83043,4.872166,0.207772,10.818863,0.6566,0.784299,9.377964
174,235,-2.75,-62.25,lowprec,1,3087508500,1.364589,1.539629,0.731707,87.0404,4.962565,0.202121,9.444287,0.619951,0.743241,8.081097
174,236,-2.75,-61.75,lowprec,0,3087508500,1.391496,1.56656,0.737096,92.77038,5.040672,0.202928,9.363917,0.62356,0.745015,7.995342
174,237,-2.75,-61.25,lowprec,0,3087508500,1.386089,1.657892,0.732511,94.08253,5.229869,0.189802,7.967328,0.627248,0.820144,6.519935
174,239,-2.75,-60.25,lowprec,0,3087508500,0.539298,0.860182,0.289672,80.78339,5.521299,0.135468,4.555642,0.319337,0.410576,3.825729
174,240,-2.75,-59.75,lowprec,0,3087508500,0.6978,1.043669,0.384244,76.73514,5.430794,0.142855,4.825145,0.396895,0.510293,3.917957
174,242,-2.75,-58.75,lowprec,1,3087508500,0.697232,1.023489,0.385216,73.28926,5.119523,0.144193,4.926462,0.390688,0.502313,4.033462
174,243,-2.75,-58.25,lowprec,1,3087508500,1.039364,1.364657,0.570333,84.49126,4.870943,0.168925,8.094486,0.512666,0.662237,6.919583
174,244,-2.75,-57.75,lowprec,0,3087508500,1.055184,1.393836,0.583968,88.05149,4.84986,0.169275,8.63406,0.521274,0.673701,7.439085
174,245,-2.75,-57.25,lowprec,0,3087508500,0.723006,1.039832,0.395963,90.88934,4.908336,0.151733,8.533052,0.380336,0.48947,7.663247
174,246,-2.75,-56.75,lowprec,0,3087508500,0.49362,0.805958,0.276233,79.92126,5.123386,0.135214,5.287411,0.297432,0.382413,4.607566
174,250,-2.75,-54.75,lowprec,1,3087508500,0.644218,0.892564,0.342274,77.10471,5.167149,0.147915,8.754695,0.345807,0.423094,7.985793
174,251,-2.75,-54.25,lowprec,1,3087508500,1.060389,1.231675,0.512855,86.27293,5.153913,0.173799,8.231605,0.447127,0.589857,7.19462
174,252,-2.75,-53.75,lowprec,1,3087508500,0.921479,1.097892,0.445518,86.19056,5.069614,0.168121,7.973192,0.395408,0.520806,7.056978
174,253,-2.75,-53.25,lowprec,1,3087508500,0.983872,1.150695,0.479226,83.18861,4.892003,0.171674,8.345737,0.422225,0.557116,7.366395
174,254,-2.75,-52.75,lowprec,1,3087508500,2.149479,1.952577,0.958067,83.60494,4.70976,0.247944,11.558735,0.753719,0.895609,9.909407
174,255,-2.75,-52.25,lowprec,1,3087508500,2.698893,2.331634,1.177944,78.64054,4.62047,0.268289,12.676242,0.911576,1.060497,10.70417
174,256,-2.75,-51.75,lowprec,1,3087508500,3.335969,2.756503,1.38774,75.161255,4.665097,0.282418,13.983927,1.076452,1.258954,11.648521
174,257,-2.75,-51.25,lowprec,1,3087508500,3.630316,2.930305,1.426971,76.12617,4.791851,0.281109,13.868546,1.11666,1.319468,11.432416
174,258,-2.75,-50.75,lowprec,0,3087508500,3.583803,2.92024,1.408436,89.881645,4.961832,0.278579,13.365244,1.087561,1.284911,10.992771
175,209,-2.25,-75.25,lowprec,1,3088685000,0.533109,0.727151,0.292011,59.72688,4.26483,0.154654,6.272506,0.323482,0.415905,5.533119
175,210,-2.25,-74.75,lowprec,1,3088685000,2.742713,2.311902,1.191958,81.4779,4.276543,0.271638,13.550786,1.008344,1.173442,11.369
175,211,-2.25,-74.25,lowprec,1,3088685000,3.068034,2.513804,1.274809,84.78646,4.285529,0.276604,13.770206,1.088564,1.248803,11.43284
175,212,-2.25,-73.75,lowprec,1,3088685000,3.355625,2.638874,1.385455,81.89997,4.253052,0.29008,14.895366,1.189942,1.365924,12.339499
175,213,-2.25,-73.25,lowprec,1,3088685000,3.355873,2.649813,1.345374,80.71328,4.252487,0.287217,14.403479,1.152527,1.322477,11.928474
175,214,-2.25,-72.75,lowprec,1,3088685000,3.507058,2.69562,1.38242,77.04418,4.141677,0.294768,14.760471,1.174957,1.349462,12.236052
175,215,-2.25,-72.25,lowprec,1,3088685000,3.518474,2.699936,1.371768,75.33669,4.130199,0.29363,14.593369,1.163118,1.335716,12.094536
175,216,-2.25,-71.75,lowprec,1,3088685000,3.493545,2.66446,1.348148,73.52126,4.089509,0.293034,14.385812,1.142896,1.313034,11.929882
175,217,-2.25,-71.25,lowprec,1,3088685000,3.263658,2.531966,1.282906,72.943275,4.029249,0.289629,13.810828,1.08953,1.250764,11.470534
175,218,-2.25,-70.75,lowprec,1,3088685000,4.034835,2.792417,1.388815,72.573814,3.989811,0.308572,14.385146,1.157853,1.349179,11.878115
175,219,-2.25,-70.25,lowprec,1,3088685000,4.557358,3.022312,1.535046,70.772156,3.949713,0.326909,14.959305,1.228593,1.420337,12.310374
175,220,-2.25,-69.75,lowprec,1,3088685000,4.468263,2.955459,1.512805,70.57476,3.865065,0.32858,14.80878,1.200533,1.393262,12.214986
175,221,-2.25,-69.25,lowprec,1,3088685000,4.410899,2.9252,1.485699,69.53834,3.827935,0.326973,14.615707,1.181235,1.370686,12.063786
175,222,-2.25,-68.75,lowprec,0,3088685000,4.372062,2.902622,1.46944,67.924904,3.783273,0.326623,14.575103,1.173873,1.362033,12.039197
175,223,-2.25,-68.25,lowprec,0,3088685000,4.299337,2.855925,1.443413,67.706505,3.704419,0.326202,14.499401,1.155227,1.340515,12.003658
175,224,-2.25,-67.75,lowprec,1,3088685000,4.258721,2.824598,1.434123,66.55897,3.65145,0.327258,14.507545,1.147875,1.33227,12.027399
175,225,-2.25,-67.25,lowprec,1,3088685000,4.246602,2.822341,1.42426,67.00098,3.665629,0.326052,14.336092,1.138306,1.320998,11.876788
175,226,-2.25,-66.75,lowprec,0,3088685000,4.385255,2.916885,1.46837,66.94472,3.831512,0.326305,14.339992,1.166044,1.352844,11.821103
175,227,-2.25,-66.25,lowprec,0,3088685000,4.61198,3.076994,1.534985,67.7712,4.081362,0.325409,14.691348,1.228701,1.420509,12.042137
175,228,-2.25,-65.75,lowprec,1,3088685000,3.662104,2.760925,1.483268,63.732418,4.156451,0.296711,15.624762,1.263986,1.458526,12.90225
175,229,-2.25,-65.25,lowprec,1,3088685000,0.89726,1.139373,0.472828,72.921585,4.484082,0.179277,8.628745,0.434685,0.560688,7.633371
175,230,-2.25,-64.75,lowprec,1,3088685000,0.621729,0.911926,0.319664,71.57548,4.77875,0.154648,6.185422,0.345044,0.443627,5.396751
175,231,-2.25,-64.25,lowprec,1,3088685000,0.733934,0.920974,0.394491,68.107635,4.649755,0.167039,6.585756,0.395388,0.508356,5.682013
175,232,-2.25,-63.75,lowprec,1,3088685000,0.672763,0.897205,0.35986,69.60185,4.724325,0.169067,9.448117,0.370615,0.452047,8.625455
175,233,-2.25,-63.25,lowprec,1,3088685000,0.650581,0.922303,0.346956,65.51261,4.84771,0.159564,6.542784,0.368894,0.474292,5.699598
175,234,-2.25,-62.75,lowprec,1,3088685000,0.973528,1.235921,0.521683,78.24653,4.830387,0.178216,8.397758,0.474986,0.612739,7.310034
175,235,-2.25,-62.25,lowprec,1,3088685000,1.281881,1.451882,0.688018,83.110054,4.820189,0.201517,9.36153,0.584664,0.704528,8.072338
175,236,-2.25,-61.75,lowprec,0,3088685000,1.259921,1.441338,0.673483,87.58786,4.872874,0.199016,8.923629,0.572642,0.690183,7.660804
175,237,-2.25,-61.25,lowprec,0,3088685000,1.240519,1.540607,0.658242,86.58557,5.023405,0.180844,7.884452,0.591591,0.767128,6.525734
175,238,-2.25,-60.75,lowprec,0,3088685000,0.613309,0.8875,0.328416,85.52364,5.208768,0.149737,6.742048,0.335409,0.40907,5.99757
175,239,-2.25,-60.25,lowprec,0,3088685000,1.068497,1.379009,0.584717,85.50349,5.215992,0.17256,7.263375,0.526095,0.680836,6.056444
175,240,-2.25,-59.75,lowprec,0,3088685000,1.097223,1.424794,0.601375,83.99604,5.174269,0.17134,7.294359,0.539522,0.698295,6.056542
175,241,-2.25,-59.25,lowprec,0,3088685000,1.036184,1.354959,0.56784,82.42768,5.125757,0.167574,7.3027,0.512246,0.662314,6.128139
175,242,-2.25,-58.75,lowprec,1,3088685000,1.084499,1.410345,0.588502,83.782875,5.000034,0.169191,7.363493,0.529466,0.684875,6.149152
175,243,-2.25,-58.25,lowprec,1,3088685000,1.200174,1.537193,0.64806,84.800896,4.89408,0.173614,7.94274,0.57952,0.750534,6.612686
175,244,-2.25,-57.75,lowprec,0,3088685000,1.006483,1.34174,0.557133,87.802185,4.904843,0.167702,8.434734,0.499411,0.644606,7.290718
175,245,-2.25,-57.25,lowprec,0,3088685000,0.6425,0.949884,0.360623,87.05014,5.008589,0.148226,8.097042,0.356763,0.43364,7.306639
175,246,-2.25,-56.75,lowprec,0,3088685000,0.430589,0.735656,0.238169,80.662254,5.181388,0.130405,5.160257,0.267328,0.343707,4.549222
175,251,-2.25,-54.25,lowprec,1,3088685000,0.503766,0.796499,0.260029,74.96106,5.280993,0.13035,5.602371,0.291084,0.374251,4.937037
175,252,-2.25,-53.75,lowprec,1,3088685000,1.22654,1.387298,0.591628,85.5332,5.052611,0.182033,8.464736,0.510215,0.671038,7.283483
175,253,-2.25,-53.25,lowprec,1,3088685000,1.454024,1.578829,0.679487,84.16334,4.954615,0.191249,8.9795,0.582853,0.766308,7.630338
175,254,-2.25,-52.75,lowprec,1,3088685000,2.062792,1.900178,0.91924,84.90821,4.799897,0.242907,11.174497,0.725295,0.864327,9.584873
175,255,-2.25,-52.25,lowprec,1,3088685000,3.044266,2.542349,1.298952,79.06332,4.62837,0.279008,13.558981,1.003972,1.165852,11.389157
175,256,-2.25,-51.75,lowprec,1,3088685000,3.393115,2.753764,1.385907,76.057884,4.596016,0.286309,13.746037,1.074366,1.258153,11.413519
175,257,-2.25,-51.25,lowprec,1,3088685000,3.499782,2.82773,1.366849,76.98528,4.661026,0.280167,13.333059,1.071329,1.265633,10.996098
175,258,-2.25,-50.75,lowprec,0,3088685000,3.388745,2.791729,1.337234,88.53901,4.738347,0.276606,12.878413,1.041598,1.23089,10.605926
175,259,-2.25,-50.25,lowprec,0,3088685000,3.224177,2.767684,1.312261,95.02798,4.908653,0.270483,12.551617,1.020156,1.206899,10.324562
176,208,-1.75,-75.75,lowprec,1,3089626400,2.424792,2.036811,1.16518,69.53167,4.296846,0.263801,13.457471,0.971624,1.154994,11.330853
176,209,-1.75,-75.25,lowprec,1,3089626400,4.70202,3.076173,1.626292,80.534874,4.249492,0.327484,15.994797,1.326521,1.546867,13.121407
176,210,-1.75,-74.75,lowprec,1,3089626400,3.825758,2.772001,1.420609,83.21455,4.098317,0.299478,14.950302,1.202499,1.383687,12.364116
176,211,-1.75,-74.25,lowprec,1,3089626400,3.287519,2.578492,1.316743,83.71987,4.071271,0.28705,14.22712,1.13125,1.295064,11.800806
176,212,-1.75,-73.75,lowprec,1,3089626400,3.211525,2.543899,1.29612,83.75598,4.106956,0.284586,14.005929,1.114797,1.275578,11.615554
176,213,-1.75,-73.25,lowprec,1,3089626400,3.333459,2.604318,1.345826,77.68192,4.097332,0.289732,14.481633,1.154869,1.322416,12.004351
176,214,-1.75,-72.75,lowprec,1,3089626400,3.436468,2.648816,1.372902,74.77801,4.073743,0.293598,14.712347,1.172223,1.343121,12.197002
176,215,-1.75,-72.25,lowprec,1,3089626400,3.513083,2.677354,1.370515,73.5193,4.081178,0.293632,14.625565,1.164875,1.336965,12.123724
176,216,-1.75,-71.75,lowprec,1,3089626400,4.226667,2.871345,1.47817,69.89774,4.008884,0.316017,15.241996,1.230664,1.433206,12.578127
176,217,-1.75,-71.25,lowprec,1,3089626400,3.447464,2.587184,1.329795,70.93569,3.984335,0.293327,14.276495,1.130477,1.298008,11.84801
176,218,-1.75,-70.75,lowprec,1,3089626400,3.337386,2.533641,1.285843,70.53103,3.979983,0.288792,13.836578,1.094205,1.256446,11.485928
176,219,-1.75,-70.25,lowprec,1,3089626400,4.549538,3.014905,1.534633,69.1613,3.927809,0.326974,15.016242,1.233342,1.425768,12.357132
176,220,-1.75,-69.75,lowprec,1,3089626400,4.536105,2.989535,1.54657,68.47365,3.883794,0.330538,15.134843,1.230143,1.427741,12.476958
176,221,-1.75,-69.25,lowprec,1,3089626400,4.433304,2.940109,1.493195,68.70292,3.83801,0.326639,14.698678,1.191285,1.382184,12.125207
176,222,-1.75,-68.75,lowprec,0,3089626400,4.383705,2.910548,1.473157,66.956375,3.788121,0.326383,14.626325,1.177505,1.366189,12.082631
176,223,-1.75,-68.25,lowprec,0,3089626400,4.371372,2.902872,1.468499,66.39828,3.771749,0.326393,14.63408,1.175835,1.364259,12.093985
176,224,-1.75,-67.75,lowprec,1,3089626400,4.354729,2.887415,1.467314,65.77706,3.739799,0.327673,14.698099,1.174336,1.362825,12.160936
176,225,-1.75,-67.25,lowprec,1,3089626400,4.336675,2.878912,1.457763,67.10815,3.746298,0.326918,14.509133,1.163131,1.349818,11.996183
