ny,nx,lat,lon,clima_approach,gpp,npp,cmass,cleaf,cfroot,cawood,agb
172,217,-3.75,-71.25,PFT_nclim,4.597525,1.54606,14.625812,1.241345,1.405662,11.978805,13.22015
172,218,-3.75,-70.75,PFT_nclim,4.560925,1.515992,14.390574,1.20981,1.398638,11.782126,12.991936
172,219,-3.75,-70.25,PFT_nclim,4.477734,1.483889,14.352571,1.181962,1.365843,11.804767,12.986729
172,220,-3.75,-69.75,PFT_nclim,4.412816,1.476726,14.392261,1.166663,1.353307,11.872291,13.038954
172,221,-3.75,-69.25,PFT_nclim,4.331392,1.447089,14.263446,1.147107,1.330669,11.785671,12.932778
172,222,-3.75,-68.75,PFT_nclim,4.250219,1.413047,14.024529,1.124747,1.304524,11.595259,12.720006
172,223,-3.75,-68.25,PFT_nclim,4.161808,1.392067,13.976971,1.103546,1.289138,11.584288,12.687834
172,224,-3.75,-67.75,PFT_nclim,4.106716,1.365179,13.734598,1.087243,1.269778,11.377576,12.464819
172,225,-3.75,-67.25,PFT_nclim,4.13385,1.362675,13.662326,1.097104,1.271973,11.293248,12.390352
172,226,-3.75,-66.75,PFT_nclim,4.397909,1.464293,14.337957,1.170172,1.356985,11.8108,12.980972
172,227,-3.75,-66.25,PFT_nclim,4.866892,1.662536,15.847895,1.329067,1.536957,12.98187,14.310937
172,228,-3.75,-65.75,PFT_nclim,5.336413,1.904547,17.838617,1.510327,1.708701,14.61959,16.129917
172,229,-3.75,-65.25,PFT_nclim,5.49878,1.956712,18.140121,1.548664,1.752626,14.838831,16.387495
172,230,-3.75,-64.75,PFT_nclim,5.556748,1.96902,18.20212,1.557832,1.762858,14.881429,16.439261
172,231,-3.75,-64.25,PFT_nclim,5.63884,2.065119,18.810598,1.633109,1.850235,15.327256,16.960365
172,232,-3.75,-63.75,PFT_nclim,5.409249,1.886789,17.612995,1.491116,1.685756,14.436123,15.927239
172,233,-3.75,-63.25,PFT_nclim,5.472466,1.915499,17.807245,1.512144,1.709915,14.585185,16.097329
172,234,-3.75,-62.75,PFT_nclim,5.601905,1.97984,18.22812,1.559611,1.764747,14.903764,16.463375
172,235,-3.75,-62.25,PFT_nclim,4.554014,1.67427,15.997939,1.37698,1.600503,13.020456,14.397436
172,236,-3.75,-61.75,PFT_nclim,3.389401,1.471391,13.826369,1.25661,1.439028,11.130732,12.387342
172,237,-3.75,-61.25,PFT_nclim,3.115225,1.375219,12.716445,1.165064,1.336995,10.214387,11.379451
172,238,-3.75,-60.75,PFT_nclim,3.08397,1.382036,12.626136,1.17002,1.344165,10.111951,11.281971
172,239,-3.75,-60.25,PFT_nclim,2.938251,1.342996,11.941984,1.131734,1.301953,9.508296,10.64003
172,240,-3.75,-59.75,PFT_nclim,2.562909,1.233265,10.625871,1.031695,1.192337,8.401838,9.433533
172,241,-3.75,-59.25,PFT_nclim,2.644557,1.259853,11.130191,1.052477,1.214052,8.863662,9.916139
172,242,-3.75,-58.75,PFT_nclim,2.832158,1.306682,11.903436,1.095186,1.259081,9.549168,10.644354
172,243,-3.75,-58.25,PFT_nclim,3.060834,1.312045,12.464515,1.094732,1.28706,10.082724,11.177456
172,244,-3.75,-57.75,PFT_nclim,4.851114,1.622372,15.306025,1.30256,1.522014,12.481451,13.784011
172,245,-3.75,-57.25,PFT_nclim,4.752451,1.609756,15.493744,1.290842,1.518497,12.684407,13.975249
172,246,-3.75,-56.75,PFT_nclim,4.921143,1.737751,16.324799,1.376524,1.606517,13.341759,14.718283
172,247,-3.75,-56.25,PFT_nclim,5.202141,1.858572,17.471386,1.459669,1.666403,14.345315,15.804984
172,248,-3.75,-55.75,PFT_nclim,4.576522,1.655409,15.429369,1.295133,1.51062,12.623617,13.91875
172,249,-3.75,-55.25,PFT_nclim,4.297086,1.604402,14.919766,1.25556,1.466616,12.197591,13.453151
172,250,-3.75,-54.75,PFT_nclim,4.379476,1.596679,15.135299,1.251634,1.474944,12.408721,13.660355
172,251,-3.75,-54.25,PFT_nclim,4.419113,1.609654,15.524931,1.273535,1.501022,12.750374,14.023909
172,252,-3.75,-53.75,PFT_nclim,4.45354,1.598341,15.537206,1.270845,1.497163,12.769197,14.040042
172,253,-3.75,-53.25,PFT_nclim,4.552303,1.606141,15.767166,1.28792,1.515852,12.963394,14.251314
172,254,-3.75,-52.75,PFT_nclim,4.631167,1.599787,15.713189,1.290523,1.517198,12.905468,14.195991
172,255,-3.75,-52.25,PFT_nclim,4.812994,1.649924,15.940499,1.325147,1.557312,13.05804,14.383187
172,256,-3.75,-51.75,PFT_nclim,4.581604,1.668101,15.672527,1.319655,1.541958,12.810915,14.13057
172,257,-3.75,-51.25,PFT_nclim,4.727798,1.749147,16.320436,1.36098,1.549947,13.409511,14.770491
173,210,-3.25,-74.75,PFT_nclim,2.122772,0.92551,10.228741,0.819863,1.084499,8.324378,9.144241
173,211,-3.25,-74.25,PFT_nclim,5.418691,1.95731,18.212421,1.564757,1.772233,14.87543,16.440187
173,212,-3.25,-73.75,PFT_nclim,5.14324,1.775185,16.83507,1.424561,1.612804,13.797707,15.222268
173,213,-3.25,-73.25,PFT_nclim,4.975749,1.684628,16.030807,1.346405,1.522538,13.161866,14.508271
173,214,-3.25,-72.75,PFT_nclim,4.918155,1.664275,15.857351,1.326859,1.500001,13.030491,14.35735
173,215,-3.25,-72.25,PFT_nclim,4.812785,1.62919,15.47801,1.302973,1.474434,12.700603,14.003576
173,216,-3.25,-71.75,PFT_nclim,4.463321,1.524199,14.376673,1.237055,1.402158,11.737459,12.974514
173,217,-3.25,-71.25,PFT_nclim,4.614531,1.55664,14.753388,1.243403,1.405612,12.104372,13.347775
173,218,-3.25,-70.75,PFT_nclim,4.57609,1.528147,14.761625,1.22084,1.411008,12.129778,13.350618
173,219,-3.25,-70.25,PFT_nclim,4.517523,1.50446,14.586528,1.202143,1.389126,11.995257,13.1974
173,220,-3.25,-69.75,PFT_nclim,4.4393,1.48641,14.481313,1.178389,1.366831,11.936092,13.114481
173,221,-3.25,-69.25,PFT_nclim,4.372996,1.462203,14.369181,1.161521,1.347315,11.860346,13.021867
173,222,-3.25,-68.75,PFT_nclim,4.284193,1.430178,14.256726,1.140821,1.323377,11.792527,12.933348
173,223,-3.25,-68.25,PFT_nclim,4.170643,1.387229,14.130158,1.11225,1.29939,11.718518,12.830768
173,224,-3.25,-67.75,PFT_nclim,4.134236,1.36258,14.075123,1.106245,1.292186,11.676692,12.782937
173,225,-3.25,-67.25,PFT_nclim,4.114036,1.356586,13.785768,1.092302,1.275484,11.417982,12.510284
173,226,-3.25,-66.75,PFT_nclim,4.380212,1.451101,14.131137,1.158274,1.342843,11.630019,12.788293
173,227,-3.25,-66.25,PFT_nclim,4.688018,1.557703,14.815797,1.246344,1.439999,12.129454,13.375798
173,228,-3.25,-65.75,PFT_nclim,5.07203,1.736884,16.507195,1.378748,1.557202,13.571243,14.949991
173,229,-3.25,-65.25,PFT_nclim,5.196576,1.765954,16.587486,1.400886,1.582404,13.604198,15.005084
173,230,-3.25,-64.75,PFT_nclim,5.348544,1.845058,17.270071,1.46293,1.653617,14.153523,15.616453
173,231,-3.25,-64.25,PFT_nclim,5.605281,2.049411,18.714762,1.624554,1.840458,15.249749,16.874303
173,232,-3.25,-63.75,PFT_nclim,5.517836,1.969827,18.233215,1.560187,1.765562,14.907465,16.467652
173,233,-3.25,-63.25,PFT_nclim,5.457637,1.906785,17.730616,1.5075,1.704624,14.518492,16.025992
173,234,-3.25,-62.75,PFT_nclim,5.361995,1.827198,16.985435,1.444849,1.634616,13.905969,15.350818
173,235,-3.25,-62.25,PFT_nclim,3.316448,1.411945,13.167956,1.207682,1.380608,10.579666,11.787348
173,236,-3.25,-61.75,PFT_nclim,3.219358,1.379621,12.880932,1.176957,1.346838,10.357139,11.534096
173,237,-3.25,-61.25,PFT_nclim,3.069817,1.335966,12.377579,1.133982,1.299469,9.944129,11.078111
173,238,-3.25,-60.75,PFT_nclim,2.901641,1.305432,11.804112,1.10301,1.267231,9.43387,10.53688
173,239,-3.25,-60.25,PFT_nclim,2.930828,1.322381,11.767465,1.115401,1.281376,9.370687,10.486088
173,240,-3.25,-59.75,PFT_nclim,2.925169,1.348954,11.874751,1.133417,1.302502,9.438831,10.572248
173,241,-3.25,-59.25,PFT_nclim,2.943274,1.367266,12.19967,1.148942,1.320595,9.730133,10.879075
173,242,-3.25,-58.75,PFT_nclim,2.915416,1.334779,12.101104,1.121464,1.288355,9.691282,10.812746
173,243,-3.25,-58.25,PFT_nclim,3.306132,1.339097,13.737672,1.135041,1.329033,11.2736,12.408641
173,244,-3.25,-57.75,PFT_nclim,4.314952,1.456644,14.782557,1.205985,1.416501,12.16007,13.366055
173,245,-3.25,-57.25,PFT_nclim,3.63366,1.391704,14.245005,1.154396,1.346192,11.744416,12.898812
173,246,-3.25,-56.75,PFT_nclim,3.866756,1.496003,14.508674,1.2089,1.430851,11.868922,13.077822
173,247,-3.25,-56.25,PFT_nclim,4.178808,1.664142,15.637561,1.304074,1.492627,12.840862,14.144936
173,248,-3.25,-55.75,PFT_nclim,4.189394,1.605089,14.958709,1.242827,1.419867,12.296015,13.538842
173,249,-3.25,-55.25,PFT_nclim,4.213942,1.632833,15.16964,1.260289,1.440008,12.469342,13.729631
173,250,-3.25,-54.75,PFT_nclim,4.288435,1.618587,14.97184,1.25975,1.471336,12.240752,13.500502
173,251,-3.25,-54.25,PFT_nclim,4.302149,1.596806,15.092356,1.24772,1.470573,12.374062,13.621782
173,252,-3.25,-53.75,PFT_nclim,4.33484,1.579038,15.223526,1.247272,1.469839,12.506415,13.753687
173,253,-3.25,-53.25,PFT_nclim,4.397489,1.572367,15.589085,1.261025,1.486053,12.842006,14.103031
173,254,-3.25,-52.75,PFT_nclim,4.314621,1.559246,15.25193,1.245659,1.466786,12.539486,13.785145
173,255,-3.25,-52.25,PFT_nclim,4.317364,1.584958,14.955988,1.250539,1.462973,12.242476,13.493015
173,256,-3.25,-51.75,PFT_nclim,4.430485,1.627071,15.18649,1.282997,1.495132,12.40836,13.691357
173,257,-3.25,-51.25,PFT_nclim,4.536089,1.700726,15.700666,1.318914,1.502657,12.879096,14.19801
174,209,-2.75,-75.25,PFT_nclim,2.951173,1.216955,12.706439,0.963819,1.161376,10.581244,11.545063
174,210,-2.75,-74.75,PFT_nclim,4.989257,1.929919,17.398743,1.587335,1.845551,13.965858,15.553193
174,211,-2.75,-74.25,PFT_nclim,4.996991,1.714763,16.383608,1.378421,1.559234,13.445953,14.824374
174,212,-2.75,-73.75,PFT_nclim,5.127803,1.836117,17.443676,1.470093,1.664773,14.308809,15.778902
174,213,-2.75,-73.25,PFT_nclim,4.813141,1.612047,15.296026,1.296969,1.496254,12.502802,13.799771
174,214,-2.75,-72.75,PFT_nclim,4.725959,1.583009,15.077096,1.26403,1.461487,12.351579,13.615609
174,215,-2.75,-72.25,PFT_nclim,4.71436,1.579544,15.06562,1.260113,1.456849,12.348659,13.608772
174,216,-2.75,-71.75,PFT_nclim,4.664697,1.567099,15.036509,1.251631,1.447165,12.337713,13.589344
174,217,-2.75,-71.25,PFT_nclim,4.631986,1.556167,15.045287,1.245034,1.438988,12.361266,13.6063
174,218,-2.75,-70.75,PFT_nclim,4.571515,1.541734,14.898554,1.224075,1.419902,12.254576,13.478651
174,219,-2.75,-70.25,PFT_nclim,4.520049,1.525142,14.848268,1.211239,1.405149,12.231878,13.443117
174,220,-2.75,-69.75,PFT_nclim,4.456321,1.495941,14.609323,1.189026,1.379219,12.04108,13.230106
174,221,-2.75,-69.25,PFT_nclim,4.388446,1.470146,14.489046,1.171463,1.358871,11.958714,13.130177
174,222,-2.75,-68.75,PFT_nclim,4.314979,1.444244,14.482011,1.15669,1.34189,11.983432,13.140122
174,223,-2.75,-68.25,PFT_nclim,4.237472,1.397509,14.535214,1.143565,1.335702,12.055948,13.199513
174,224,-2.75,-67.75,PFT_nclim,4.178068,1.367381,14.280894,1.1237,1.312184,11.84501,12.96871
174,225,-2.75,-67.25,PFT_nclim,4.145682,1.351403,14.020391,1.10729,1.292686,11.620415,12.727705
174,226,-2.75,-66.75,PFT_nclim,4.345805,1.438694,14.205536,1.149922,1.341846,11.713768,12.86369
174,227,-2.75,-66.25,PFT_nclim,4.606125,1.523681,14.602607,1.221982,1.411634,11.96899,13.190972
174,228,-2.75,-65.75,PFT_nclim,4.964398,1.695169,16.18659,1.347847,1.521877,13.316866,14.664713
174,229,-2.75,-65.25,PFT_nclim,5.185618,1.781485,16.801851,1.414492,1.598163,13.789198,15.20369
174,230,-2.75,-64.75,PFT_nclim,5.21829,1.769883,16.585537,1.40641,1.588881,13.590246,14.996656
174,231,-2.75,-64.25,PFT_nclim,5.530848,1.998748,18.426868,1.587086,1.797116,15.042665,16.629751
174,232,-2.75,-63.75,PFT_nclim,5.575254,2.033175,18.619314,1.614369,1.828719,15.176226,16.790595
174,233,-2.75,-63.25,PFT_nclim,5.4971,1.950202,18.068617,1.544447,1.74753,14.77664,16.321087
174,234,-2.75,-62.75,PFT_nclim,4.127527,1.558731,15.130907,1.297022,1.51333,12.320555,13.617577
174,235,-2.75,-62.25,PFT_nclim,3.510952,1.44576,13.625346,1.235984,1.409814,10.979549,12.215533
174,236,-2.75,-61.75,PFT_nclim,3.464815,1.409885,13.312788,1.204929,1.374085,10.733773,11.938702
174,237,-2.75,-61.25,PFT_nclim,3.409509,1.391606,13.068343,1.189256,1.357615,10.521473,11.710729
174,238,-2.75,-60.75,PFT_nclim,2.965484,1.311185,11.965845,1.109352,1.272183,9.584311,10.693663
174,239,-2.75,-60.25,PFT_nclim,2.939259,1.321515,11.933816,1.113623,1.278232,9.541961,10.655584
174,240,-2.75,-59.75,PFT_nclim,2.916102,1.331992,11.928479,1.118245,1.284966,9.525269,10.643514
174,241,-2.75,-59.25,PFT_nclim,2.88335,1.31891,11.881148,1.107481,1.272071,9.501596,10.609077
174,242,-2.75,-58.75,PFT_nclim,3.058467,1.347803,12.217918,1.13194,1.298722,9.787256,10.919196
174,243,-2.75,-58.25,PFT_nclim,3.336935,1.364746,13.432494,1.14128,1.347745,10.94347,12.08475
174,244,-2.75,-57.75,PFT_nclim,4.029919,1.41034,14.370519,1.169123,1.366726,11.83467,13.003793
174,245,-2.75,-57.25,PFT_nclim,3.415257,1.347419,13.80584,1.118276,1.307569,11.379995,12.498271
174,246,-2.75,-56.75,PFT_nclim,3.213734,1.31052,13.143316,1.081067,1.275896,10.786353,11.86742
174,247,-2.75,-56.25,PFT_nclim,3.276045,1.385713,13.911043,1.148046,1.364234,11.398764,12.54681
174,248,-2.75,-55.75,PFT_nclim,3.6779,1.480441,14.058646,1.180045,1.398464,11.480138,12.660183
174,249,-2.75,-55.25,PFT_nclim,4.036709,1.614499,15.122843,1.254683,1.43558,12.432581,13.687264
174,250,-2.75,-54.75,PFT_nclim,4.4124,1.687048,15.616838,1.311841,1.532723,12.772274,14.084115
174,251,-2.75,-54.25,PFT_nclim,4.275544,1.59375,14.914867,1.239411,1.452579,12.222876,13.462287
174,252,-2.75,-53.75,PFT_nclim,4.238476,1.561301,14.814107,1.221631,1.439762,12.152713,13.374344
174,253,-2.75,-53.25,PFT_nclim,4.305879,1.565595,15.362789,1.246697,1.469501,12.64659,13.893287
174,254,-2.75,-52.75,PFT_nclim,4.222034,1.539014,14.830688,1.21818,1.434671,12.177837,13.396017
174,255,-2.75,-52.25,PFT_nclim,4.218593,1.552843,14.619138,1.220534,1.428584,11.970018,13.190552
174,256,-2.75,-51.75,PFT_nclim,4.305765,1.613046,15.153876,1.255581,1.430968,12.467327,13.722908
174,257,-2.75,-51.25,PFT_nclim,4.322769,1.629853,15.053685,1.265048,1.44094,12.347696,13.612744
174,258,-2.75,-50.75,PFT_nclim,4.250396,1.595624,14.610372,1.23257,1.403999,11.973803,13.206373
175,207,-2.25,-76.25,PFT_nclim,5.535493,2.40662,15.752287,1.91839,2.206292,11.627604,13.545994
175,208,-2.25,-75.75,PFT_nclim,1.832501,0.762123,9.86375,0.657689,0.883377,8.322684,8.980373
175,209,-2.25,-75.25,PFT_nclim,5.271821,2.022217,18.226,1.613475,1.830653,14.781876,16.395351
175,210,-2.25,-74.75,PFT_nclim,4.88787,1.685763,16.082706,1.356369,1.569162,13.157176,14.513545
175,211,-2.25,-74.25,PFT_nclim,4.743327,1.602315,15.276753,1.294613,1.497657,12.484484,13.779097
175,212,-2.25,-73.75,PFT_nclim,4.84286,1.674309,16.01097,1.347421,1.559868,13.10368,14.451101
175,213,-2.25,-73.25,PFT_nclim,4.749277,1.606387,15.355386,1.288684,1.490698,12.576003,13.864687
175,214,-2.25,-72.75,PFT_nclim,4.729255,1.610408,15.52964,1.287774,1.48942,12.752447,14.040221
175,215,-2.25,-72.25,PFT_nclim,4.706836,1.593025,15.336173,1.272552,1.471348,12.592272,13.864824
175,216,-2.25,-71.75,PFT_nclim,4.674377,1.576788,15.235847,1.261413,1.458046,12.516387,13.7778
175,217,-2.25,-71.25,PFT_nclim,4.626011,1.563851,15.179646,1.247982,1.447724,12.48394,13.731922
175,218,-2.25,-70.75,PFT_nclim,4.58498,1.544112,15.035624,1.235184,1.432705,12.367734,13.602918
175,219,-2.25,-70.25,PFT_nclim,4.558861,1.530104,15.004724,1.228009,1.424324,12.35239,13.580399
175,220,-2.25,-69.75,PFT_nclim,4.466587,1.491414,14.865517,1.20104,1.40182,12.262658,13.463698
175,221,-2.25,-69.25,PFT_nclim,4.408798,1.461653,14.673556,1.182196,1.379694,12.111666,13.293862
175,222,-2.25,-68.75,PFT_nclim,4.368843,1.441798,14.633657,1.175291,1.371595,12.08677,13.262061
175,223,-2.25,-68.25,PFT_nclim,4.295434,1.409524,14.564618,1.157726,1.351386,12.055506,13.213232
175,224,-2.25,-67.75,PFT_nclim,4.261415,1.419003,14.559414,1.152044,1.336369,12.070999,13.223043
175,225,-2.25,-67.25,PFT_nclim,4.243791,1.385233,14.413395,1.14222,1.333291,11.937883,13.080103
175,226,-2.25,-66.75,PFT_nclim,4.385187,1.445004,14.399414,1.167496,1.362059,11.869859,13.037355
175,227,-2.25,-66.25,PFT_nclim,4.624691,1.537225,14.736678,1.229783,1.42574,12.081156,13.310939
175,228,-2.25,-65.75,PFT_nclim,5.119724,1.821139,17.303034,1.44934,1.638731,14.214961,15.664301
175,229,-2.25,-65.25,PFT_nclim,5.125054,1.75962,16.663351,1.399686,1.581384,13.682281,15.081967
175,230,-2.25,-64.75,PFT_nclim,5.187694,1.770126,16.665787,1.407543,1.590306,13.667936,15.075479
175,231,-2.25,-64.25,PFT_nclim,5.325105,1.851052,17.359816,1.471082,1.663291,14.22544,15.696522
175,232,-2.25,-63.75,PFT_nclim,5.453201,1.952051,18.125084,1.551302,1.755943,14.817841,16.369143
175,233,-2.25,-63.25,PFT_nclim,5.368534,1.890529,17.68926,1.50442,1.704411,14.48043,15.98485
175,234,-2.25,-62.75,PFT_nclim,4.020844,1.526399,14.797838,1.275875,1.4889,12.033063,13.308938
175,235,-2.25,-62.25,PFT_nclim,3.676224,1.459376,13.841318,1.242896,1.416435,11.181985,12.424881
175,236,-2.25,-61.75,PFT_nclim,3.503017,1.400092,13.157149,1.195298,1.363722,10.598129,11.793427
175,237,-2.25,-61.25,PFT_nclim,3.414157,1.39759,13.07772,1.19175,1.362251,10.523719,11.715469
175,238,-2.25,-60.75,PFT_nclim,3.117239,1.32986,12.211647,1.1265,1.290459,9.794688,10.921188
175,239,-2.25,-60.25,PFT_nclim,3.072706,1.372473,12.5217,1.159202,1.328513,10.033985,11.193187
175,240,-2.25,-59.75,PFT_nclim,3.094409,1.370234,12.446041,1.153343,1.322502,9.970196,11.123539
175,241,-2.25,-59.25,PFT_nclim,3.253239,1.392662,12.746219,1.168961,1.339102,10.238155,11.407116
175,242,-2.25,-58.75,PFT_nclim,3.293324,1.386254,12.682828,1.162968,1.33139,10.188471,11.351439
175,243,-2.25,-58.25,PFT_nclim,3.394623,1.404993,13.161511,1.177448,1.347233,10.636829,11.814277
175,244,-2.25,-57.75,PFT_nclim,3.314118,1.356084,14.0459,1.133707,1.320577,11.591616,12.725323
175,245,-2.25,-57.25,PFT_nclim,3.242485,1.327236,13.516886,1.100016,1.290539,11.126331,12.226347
175,246,-2.25,-56.75,PFT_nclim,3.092127,1.296583,13.095069,1.078244,1.278801,10.738025,11.816269
175,247,-2.25,-56.25,PFT_nclim,3.079674,1.332522,13.487451,1.109123,1.316723,11.061604,12.170727
175,248,-2.25,-55.75,PFT_nclim,2.916567,1.32104,13.282184,1.092696,1.291317,10.898172,11.990868
175,249,-2.25,-55.25,PFT_nclim,3.398323,1.393924,13.54401,1.128278,1.339533,11.0762,12.204478
175,250,-2.25,-54.75,PFT_nclim,3.978789,1.609558,14.975307,1.24328,1.422256,12.309771,13.553051
175,251,-2.25,-54.25,PFT_nclim,3.970669,1.562025,14.40519,1.216047,1.421501,11.767641,12.983688
175,252,-2.25,-53.75,PFT_nclim,4.104533,1.562498,14.59785,1.217533,1.427353,11.952964,13.170497
175,253,-2.25,-53.25,PFT_nclim,4.192319,1.549462,14.830699,1.217014,1.434639,12.179047,13.396061
175,254,-2.25,-52.75,PFT_nclim,4.151876,1.518418,14.463295,1.192696,1.404853,11.865746,13.058442
175,255,-2.25,-52.25,PFT_nclim,4.198256,1.551639,14.645769,1.219262,1.42717,11.999336,13.218598
175,256,-2.25,-51.75,PFT_nclim,4.190167,1.580348,14.809436,1.230178,1.401641,12.177616,13.407794
175,257,-2.25,-51.25,PFT_nclim,4.151117,1.561992,14.450804,1.213051,1.381495,11.856256,13.069307
175,258,-2.25,-50.75,PFT_nclim,4.064182,1.527672,14.039469,1.182279,1.346869,11.510321,12.6926
175,259,-2.25,-50.25,PFT_nclim,4.041515,1.521228,13.833919,1.170662,1.334685,11.328571,12.499233
176,206,-1.75,-76.75,PFT_nclim,5.342691,2.249855,16.58892,1.801039,2.060019,12.727863,14.528902
176,207,-1.75,-76.25,PFT_nclim,5.553401,2.227034,18.458807,1.783456,2.030858,14.644491,16.427947
176,208,-1.75,-75.75,PFT_nclim,5.372885,2.027303,18.458017,1.618289,1.834885,15.004845,16.623134
176,209,-1.75,-75.25,PFT_nclim,4.921005,1.700982,16.20985,1.371853,1.586551,13.251445,14.623298
176,210,-1.75,-74.75,PFT_nclim,4.676084,1.59739,15.47134,1.280815,1.486076,12.704451,13.985266
176,211,-1.75,-74.25,PFT_nclim,4.595752,1.564521,15.207902,1.253271,1.454534,12.500097,13.753368
176,212,-1.75,-73.75,PFT_nclim,4.586264,1.550592,15.07181,1.251592,1.447887,12.372333,13.623925
176,213,-1.75,-73.25,PFT_nclim,4.682061,1.599201,15.478985,1.286726,1.488555,12.703703,13.990429
176,214,-1.75,-72.75,PFT_nclim,4.70856,1.612037,15.612913,1.2933,1.495914,12.823698,14.116998
176,215,-1.75,-72.25,PFT_nclim,4.704756,1.599111,15.457231,1.280899,1.480859,12.695473,13.976372
176,216,-1.75,-71.75,PFT_nclim,4.718968,1.625247,15.752341,1.299018,1.50761,12.945712,14.24473
176,217,-1.75,-71.25,PFT_nclim,4.648889,1.585314,15.464562,1.270543,1.474209,12.71981,13.990353
176,218,-1.75,-70.75,PFT_nclim,4.60828,1.558477,15.197434,1.249082,1.448974,12.499379,13.748461
176,219,-1.75,-70.25,PFT_nclim,4.543436,1.526487,15.056836,1.227644,1.432683,12.396509,13.624153
176,220,-1.75,-69.75,PFT_nclim,4.532932,1.520855,15.193414,1.231185,1.437128,12.525101,13.756286
176,221,-1.75,-69.25,PFT_nclim,4.430053,1.467149,14.754849,1.192407,1.391398,12.171044,13.363451
176,222,-1.75,-68.75,PFT_nclim,4.379929,1.442741,14.685803,1.179405,1.376294,12.130104,13.309509
176,223,-1.75,-68.25,PFT_nclim,4.367301,1.436056,14.694532,1.178078,1.374776,12.141677,13.319755
176,224,-1.75,-67.75,PFT_nclim,4.350944,1.430322,14.767284,1.17765,1.374581,12.215055,13.392705
176,225,-1.75,-67.25,PFT_nclim,4.334514,1.421179,14.583533,1.166889,1.361766,12.054879,13.221768
176,226,-1.75,-66.75,PFT_nclim,4.469259,1.480959,14.641052,1.193569,1.392471,12.055013,13.248582
176,227,-1.75,-66.25,PFT_nclim,4.641073,1.551018,14.971626,1.243289,1.441686,12.286651,13.52994
176,228,-1.75,-65.75,PFT_nclim,4.98879,1.721925,16.307058,1.383315,1.595842,13.327902,14.711217
176,229,-1.75,-65.25,PFT_nclim,5.173269,1.814631,17.200994,1.445334,1.633889,14.12177,15.567104
176,230,-1.75,-64.75,PFT_nclim,5.293217,1.885072,17.704655,1.50087,1.697896,14.505888,16.006758
176,231,-1.75,-64.25,PFT_nclim,5.29904,1.873598,17.60211,1.491927,1.687692,14.422491,15.914418
176,232,-1.75,-63.75,PFT_nclim,5.121479,1.742312,16.45908,1.390368,1.573067,13.495646,14.886014
176,233,-1.75,-63.25,PFT_nclim,4.363463,1.551928,15.359138,1.268507,1.489562,12.601068,13.869575
176,234,-1.75,-62.75,PFT_nclim,3.975787,1.495934,14.612637,1.251549,1.460366,11.900723,13.152272
176,235,-1.75,-62.25,PFT_nclim,3.680523,1.421239,13.543461,1.206022,1.373557,10.963882,12.169904
176,236,-1.75,-61.75,PFT_nclim,3.469366,1.406779,13.182119,1.199482,1.36971,10.612927,11.812409
176,237,-1.75,-61.25,PFT_nclim,3.256222,1.330494,12.272076,1.130682,1.292859,9.848534,10.979216
176,238,-1.75,-60.75,PFT_nclim,3.3496,1.376449,12.802429,1.171035,1.338652,10.292743,11.463778
176,239,-1.75,-60.25,PFT_nclim,3.488341,1.435169,13.416315,1.222198,1.395551,10.798567,12.020765
176,240,-1.75,-59.75,PFT_nclim,3.446108,1.435492,13.325706,1.216049,1.390342,10.719315,11.935364
176,241,-1.75,-59.25,PFT_nclim,3.371491,1.41996,13.082454,1.192416,1.364532,10.525508,11.717924
