nx,ny,lat,lon,clima_approach,gpp,npp,cmass,cleaf,cfroot,cawood,agb
217,198,9.25,-71.25,PLS_nclim,2.52160997390747,1.01833120584488,11.5047265052795,0.618559396266937,0.638444596529007,10.2477288246155,10.8662882208824
242,188,4.25,-58.75,PLS_nclim,2.61712667942047,1.03481171131134,11.6927172660828,0.618506294488907,0.640508508682251,10.4337016105652,11.0522079050541
242,175,-2.25,-58.75,PLS_nclim,1.88941719532013,0.831257098913193,9.3518988609314,0.618252801895142,0.645951211452484,8.08769407272339,8.70594687461853
246,196,8.25,-56.75,PLS_nclim,2.22265491485596,0.985551393032074,11.2276317596436,0.618006902933121,0.602800595760346,10.0068307876587,10.6248376905918
220,196,8.25,-69.75,PLS_nclim,2.43522455692291,1.00204499959946,11.3355307579041,0.617972701787949,0.617549300193787,10.1000014305115,10.7179741322994
242,189,4.75,-58.75,PLS_nclim,2.62099542617798,1.03563911914825,11.6963485717773,0.617756503820419,0.648512595891953,10.4300782203674,11.0478347241878
218,198,9.25,-70.75,PLS_nclim,2.48011260032654,1.01235030889511,11.4433782577515,0.617393696308136,0.630220210552216,10.1957657814026,10.8131594777107
255,180,0.25,-52.25,PLS_nclim,2.30779249668121,0.980242204666138,11.2408632278442,0.617225801944733,0.594277703762054,10.0293620109558,10.6465878129005
258,180,0.25,-50.75,PLS_nclim,2.33758509159088,0.979525506496429,11.1824103355408,0.617224705219269,0.577286893129349,9.98790597915649,10.6051306843758
261,182,1.25,-49.25,PLS_nclim,2.3606372833252,0.989143699407578,11.2764660835266,0.61714940071106,0.585105502605438,10.0742148399353,10.6913642406464
253,190,5.25,-53.25,PLS_nclim,2.40232830047607,0.987695097923279,11.2985375404358,0.616954904794693,0.590568500757217,10.0910158157349,10.7079707205296
254,194,7.25,-52.75,PLS_nclim,2.41018242835999,0.998619800806046,11.3670711517334,0.616920298337936,0.615149194002152,10.1350033760071,10.751923674345
243,174,-2.75,-58.25,PLS_nclim,2.15878510475159,0.867591696977615,9.76213731765747,0.616547107696533,0.668730288743973,8.47686281204224,9.09340991973877
239,175,-2.25,-60.25,PLS_nclim,1.77578059434891,0.813610696792603,9.1213249206543,0.616503709554672,0.645446002483368,7.85936994552612,8.47587365508079
245,196,8.25,-57.25,PLS_nclim,2.30238041877747,0.985200601816177,11.2141572952271,0.616075587272644,0.601394993066788,9.99668436050415,10.6127599477768
235,197,8.75,-62.25,PLS_nclim,2.44970889091492,0.99450900554657,11.277419090271,0.616074693202972,0.614202696084976,10.0471425056458,10.6632171988488
243,173,-3.25,-58.25,PLS_nclim,2.31059281826019,0.891771793365479,9.91843957901001,0.615935796499252,0.684650903940201,8.61785402297974,9.23378981947899
251,175,-2.25,-54.25,PLS_nclim,2.23047788143158,0.986963307857513,11.2096759796143,0.615551906824112,0.615729600191116,9.97839488983154,10.5939467966557
241,175,-2.25,-59.25,PLS_nclim,1.84207491874695,0.823693692684174,9.24609127044678,0.615342509746551,0.645523297786713,7.98522534370422,8.60056785345077
238,175,-2.25,-60.75,PLS_nclim,1.83158559799194,0.811862593889236,9.1309100151062,0.615143811702728,0.643274706602097,7.87249088287354,8.48763469457627
244,194,7.25,-57.75,PLS_nclim,2.41011929512024,0.986171591281891,11.2032661437988,0.6150426030159,0.604317408800125,9.98390712738037,10.5989497303963
262,182,1.25,-48.75,PLS_nclim,2.36305232048035,0.989399099349976,11.2968903541565,0.615001291036606,0.593009603023529,10.088879776001,10.7038810670376
250,179,-0.25,-54.75,PLS_nclim,2.21107861995697,0.972051596641541,11.0616473197937,0.61487780213356,0.620974099636078,9.82579927444458,10.4406770765781
225,195,7.75,-67.25,PLS_nclim,2.38006148338318,0.977787500619888,11.052853679657,0.614875906705856,0.59999840259552,9.83798093795776,10.4528568446636
216,200,10.25,-71.75,PLS_nclim,2.46975057125092,1.01464269161224,11.4275396347046,0.614670497179031,0.638659298419952,10.1742098808289,10.7888803780079
235,196,8.25,-62.25,PLS_nclim,2.4442626953125,0.990757286548615,11.2331383705139,0.614642691612244,0.610599893331528,10.00789270401,10.6225353956222
256,194,7.25,-51.75,PLS_nclim,2.39372873306274,0.994425493478775,11.3061140060425,0.614564108848572,0.615850508213043,10.0757031440735,10.6902672529221
215,199,9.75,-72.25,PLS_nclim,2.48788437843323,1.01523129940033,11.4492308616638,0.614473897218704,0.63850120306015,10.1962559700012,10.8107298672199
255,178,-0.75,-52.25,PLS_nclim,2.24201509952545,0.971590489149094,11.1033736228943,0.614433199167252,0.585839301347733,9.90310153961182,10.5175347387791
219,203,11.75,-70.25,PLS_nclim,2.37994222640991,1.01706409454346,11.3600975990295,0.614146399497986,0.65141589641571,10.0945388793945,10.7086852788925
233,194,7.25,-63.25,PLS_nclim,2.4442568063736,0.990663009881973,11.2045634269714,0.613799911737442,0.607512092590332,9.98325309753418,10.5970530092716
237,173,-3.25,-61.25,PLS_nclim,1.79016350507736,0.808900105953217,9.08611307144165,0.613771200180054,0.645952099561691,7.82638998031616,8.44016118049621
253,181,0.75,-53.25,PLS_nclim,2.24078121185303,0.96103909611702,10.9989481925964,0.613758909702301,0.60667729973793,9.77851009368896,10.3922690033913
257,194,7.25,-51.25,PLS_nclim,2.41426868438721,0.994850999116898,11.2896095275879,0.613678801059723,0.623688894510269,10.0522436141968,10.6659224152565
264,183,1.75,-47.75,PLS_nclim,2.36716151237488,0.992958903312683,11.3637803077698,0.613678002357483,0.599014288187027,10.1510842323303,10.7647622346878
242,187,3.75,-58.75,PLS_nclim,2.58858647346497,1.02220621109009,11.5640785217285,0.613610404729843,0.630060803890228,10.3204113960266,10.9340218007564
246,187,3.75,-56.75,PLS_nclim,2.56920111179352,1.01527242064476,11.5245637893677,0.613602703809738,0.615896993875504,10.2950616836548,10.9086643874645
243,171,-4.25,-58.25,PLS_nclim,2.18304619789124,0.87355620265007,9.79110889434815,0.61348739862442,0.690441203117371,8.48718032836914,9.10066772699356
255,177,-1.25,-52.25,PLS_nclim,2.1995218038559,0.96669340133667,11.0283420562744,0.613170999288559,0.576825100183487,9.83834524154663,10.4515162408352
266,182,1.25,-46.75,PLS_nclim,2.10907542705536,0.939201295375824,10.5724655151367,0.61308159828186,0.578716307878494,9.38066816329956,9.99374976158142
260,183,1.75,-49.75,PLS_nclim,2.3898118019104,0.987927216291428,11.2895707130432,0.613041597604752,0.585952705144882,10.090576839447,10.7036184370518
261,181,0.75,-49.25,PLS_nclim,2.19744846820831,0.959142804145813,10.8800916671753,0.612960904836655,0.576959592103958,9.69017286300659,10.3031337678432
251,178,-0.75,-54.25,PLS_nclim,2.17585160732269,0.967056304216385,11.0033586502075,0.612919503450394,0.614511901140213,9.77593002319336,10.3888495266438
253,189,4.75,-53.25,PLS_nclim,2.42013621330261,0.98131530880928,11.2031397819519,0.612820798158646,0.587313598394394,10.0030035972595,10.6158243954181
223,208,14.25,-68.25,PLS_nclim,2.42687675952911,1.01957260370255,11.2330472946167,0.612552100419998,0.688367390632629,9.93212480545044,10.5446769058704
262,180,0.25,-48.75,PLS_nclim,2.15729877948761,0.958185398578644,10.8212560653687,0.612521505355835,0.573172199726105,9.63556137084961,10.2480828762054
219,197,8.75,-70.25,PLS_nclim,2.41734731197357,0.99711240530014,11.2865579605103,0.612507086992264,0.619024699926376,10.0550260543823,10.6675331413746
256,180,0.25,-51.75,PLS_nclim,2.24507009983063,0.961877793073654,10.9964768409729,0.612259101867676,0.579359203577042,9.804860496521,10.4171195983887
259,184,2.25,-50.25,PLS_nclim,2.35939259529114,0.979709994792938,11.1959604263306,0.612152093648911,0.578777199983597,10.0050230026245,10.6171750962734
244,195,7.75,-57.75,PLS_nclim,2.36319026947021,0.977780497074127,11.115190410614,0.612029904127121,0.597535693645477,9.90562009811401,10.5176500022411
253,195,7.75,-53.25,PLS_nclim,2.22446339130402,0.97264529466629,11.0977328300476,0.611984896659851,0.596967905759811,9.88878126144409,10.5007661581039
266,184,2.25,-46.75,PLS_nclim,2.1687441110611,0.950292098522186,10.792332649231,0.611827898025513,0.580960005521774,9.59954881668091,10.2113767147064
267,184,2.25,-46.25,PLS_nclim,2.15914218425751,0.949834996461868,10.7224759101868,0.611760598421097,0.583208394050598,9.52750797271728,10.1392685711384
240,175,-2.25,-59.75,PLS_nclim,1.77633370161057,0.807564115524292,9.04615840911865,0.611631894111633,0.64162210226059,7.79290461540222,8.40453650951385
253,176,-1.75,-53.25,PLS_nclim,2.15323169231415,0.96631019115448,10.9833974838257,0.611594688892364,0.607399189472199,9.76440124511719,10.3759959340096
258,184,2.25,-50.75,PLS_nclim,2.34755840301514,0.972200202941895,11.1023575782776,0.611554300785065,0.575734293460846,9.91506490707397,10.526619207859
268,182,1.25,-45.75,PLS_nclim,2.0691903591156,0.929465997219086,10.3809455871582,0.61151180267334,0.579472094774246,9.189963722229,9.80147552490234
247,195,7.75,-56.25,PLS_nclim,2.16563260555267,0.962558299303055,10.9470436096191,0.611461001634598,0.590494507551193,9.74509000778198,10.3565510094166
249,174,-2.75,-55.25,PLS_nclim,2.20808861255646,0.967182093858719,10.9333233833313,0.611382704973221,0.635019594430923,9.68691501617432,10.2982977211475
238,198,9.25,-60.75,PLS_nclim,2.36014001369476,0.978918588161468,11.1386018753052,0.611263203620911,0.599379003047943,9.92795515060425,10.5392183542252
268,184,2.25,-45.75,PLS_nclim,2.13508148193359,0.940211391448975,10.5958022117615,0.611238896846771,0.584638398885727,9.39992799758911,10.0111668944359
248,189,4.75,-55.75,PLS_nclim,2.56433448791504,1.01040559411049,11.4447392463684,0.610994708538055,0.633431702852249,10.2003090858459,10.811303794384
234,195,7.75,-62.75,PLS_nclim,2.41069693565369,0.985830301046371,11.1642808914185,0.610834509134293,0.605057603120804,9.94838809967041,10.5592226088047
263,180,0.25,-48.25,PLS_nclim,2.13512012958527,0.9540795981884,10.7573013305664,0.610609298944473,0.570483493804932,9.57620859146118,10.1868178904057
237,172,-3.75,-61.25,PLS_nclim,1.77074037790298,0.804667699337006,9.01129713058472,0.610595101118088,0.657664501667023,7.7430389881134,8.35363408923149
257,180,0.25,-51.25,PLS_nclim,2.25033612251282,0.95640150308609,10.9238713264465,0.610531604290009,0.57142019867897,9.74191846847534,10.3524500727654
236,198,9.25,-61.75,PLS_nclim,2.41153452396393,0.985588198900223,11.1805325508118,0.610518503189087,0.610644590854645,9.95936870574951,10.5698872089386
266,181,0.75,-46.75,PLS_nclim,2.10018112659454,0.932457798719406,10.4387037277222,0.610358589887619,0.574080389738083,9.25426206588745,9.86462065577507
257,184,2.25,-51.25,PLS_nclim,2.33222556114197,0.960672897100449,10.9408717155457,0.610160708427429,0.573211896419525,9.75750522613525,10.3676659345627
250,175,-2.25,-54.75,PLS_nclim,2.13257510662079,0.961964899301529,10.90031042099,0.610029500722885,0.622553706169128,9.6677282333374,10.2777577340603
225,196,8.25,-67.25,PLS_nclim,2.29860007762909,0.963467699289322,10.8768612861633,0.609922206401825,0.597771692276001,9.66916952133179,10.2790917277336
266,183,1.75,-46.75,PLS_nclim,2.13935444355011,0.942350596189499,10.6456711769104,0.609734600782394,0.582104903459549,9.4538330078125,10.0635676085949
245,187,3.75,-57.25,PLS_nclim,2.54504570960999,1.00718120336533,11.4285089492798,0.609719103574753,0.612447100877762,10.2063396453857,10.8160587489605
253,177,-1.25,-53.25,PLS_nclim,2.15798740386963,0.958165103197098,10.9215804100037,0.609445285797119,0.59997039437294,9.71216373443604,10.3216090202332
234,197,8.75,-62.75,PLS_nclim,2.3458343744278,0.978204506635666,11.1194281578064,0.609424996376038,0.596614199876785,9.91338605880737,10.5228110551834
255,184,2.25,-52.25,PLS_nclim,2.35700790882111,0.950613695383072,10.8404500961304,0.609314405918121,0.581516295671463,9.64962177276611,10.2589361786842
247,196,8.25,-56.25,PLS_nclim,2.11952421665192,0.957945793867111,10.8666537284851,0.609273505210876,0.592243099212647,9.66513442993164,10.2744079351425
243,193,6.75,-58.25,PLS_nclim,2.47765052318573,0.991207599639893,11.2266663551331,0.609187608957291,0.612578994035721,10.0049053192139,10.6140929281712
250,178,-0.75,-54.75,PLS_nclim,2.14321212768555,0.955833303928375,10.8662590026855,0.609164202213287,0.613144588470459,9.64395418167114,10.2531183838844
243,192,6.25,-58.25,PLS_nclim,2.50613820552826,0.998235195875168,11.2856751441956,0.609112101793289,0.620351791381836,10.0562135696411,10.6653256714344
244,176,-1.75,-57.75,PLS_nclim,2.21481404304504,0.868817806243896,9.72739629745483,0.609109002351761,0.649193501472473,8.46909432411194,9.0782033264637
226,196,8.25,-66.75,PLS_nclim,2.32165679931641,0.969786703586578,10.9852774620056,0.608999902009964,0.597098398208618,9.77917766571045,10.3881775677204
