"","ny","nx","lat","lon","clima","area_m2","gpp","ra","npp","rc","et","cue","cmass","cleaf","cfroot","cawood","tleaf_cwm","twood_cwm","troot_cwm","aleaf_cwm","awood_cwm","aroot_cwm","PC1","PC2","PC3","PC4","PC5","PC6"
"2646",189,259,4.75,-50.25,"nclim",3080451800,3.202011,2.523834,1.385862,81.52985,4.459887,0.29641,14.285201,0.989629,1.002737,12.292835,2.409918,28.145731,2.409918,32.950413,32.836685,33.59481,-0.69026410891659,0.0206141680334742,1.5535146898199e-06,3.47619758084283e-06,-4.85097270686019e-07,-4.63912348939894e-16
"2647",189,260,4.75,-49.75,"nclim",3080451800,3.125781,2.513047,1.358589,83.7071,4.557547,0.292758,14.035469,0.967226,0.979965,12.088278,2.41006,28.154873,2.41006,32.949703,32.84735,33.58791,-0.69350466923996,0.00948635176480783,3.99019177969862e-06,-1.11756084858472e-06,-9.50510836887977e-07,-4.99042458070405e-16
"2648",189,261,4.75,-49.25,"nclim",3080451800,3.063748,2.498098,1.34587,85.91732,4.667784,0.290045,13.869683,0.956251,0.969583,11.943851,2.410725,28.150555,2.410725,32.946377,32.84231,33.594833,-0.683841074899095,0.0126824513061994,2.62940629348896e-06,-7.10782117913089e-07,-2.03510963141251e-06,-5.20893776217337e-16
"2649",189,262,4.75,-48.75,"nclim",3080451800,3.008316,2.482099,1.341637,86.35388,4.797182,0.287157,13.809294,0.949192,0.963504,11.896599,2.412014,28.152163,2.412014,32.93993,32.84419,33.599934,-0.670373054849581,0.00716169191984876,-1.20780722770442e-07,1.28120542508547e-07,-8.1324525136664e-08,-4.25855082128977e-16
"2650",189,263,4.75,-48.25,"nclim",3080451800,2.723948,2.344569,1.276175,86.75663,4.874096,0.273792,13.006721,0.897038,0.912618,11.197063,2.415058,28.150444,2.415058,32.92471,32.842182,33.616585,-0.635658217562652,0.00060750835109144,-8.54203291517086e-07,1.51989202204494e-06,-1.22538301682018e-06,-4.51553506166938e-16
"2651",189,264,4.75,-47.75,"nclim",3080451800,2.718862,2.344968,1.286797,87.44607,4.948271,0.273553,12.860378,0.903326,0.919891,11.037161,2.415107,28.11882,2.415107,32.924465,32.80529,33.64318,-0.61843979490348,0.0375864909404889,-1.55835370971302e-06,2.83948132007161e-06,8.5604812004661e-08,-3.91671203162551e-16
"2652",189,265,4.75,-47.25,"nclim",3080451800,2.733534,2.364124,1.292677,87.64913,5.008712,0.272869,12.834775,0.905884,0.922358,11.006533,2.41467,28.113142,2.41467,32.92665,32.798668,33.645737,-0.620296000998792,0.0454837147187681,1.81911103244725e-06,-3.53852608819816e-06,9.89479130991677e-07,-3.91743786347033e-16
"2653",189,266,4.75,-46.75,"nclim",3080451800,2.769917,2.377812,1.293962,88.02723,5.023741,0.274429,12.864373,0.906127,0.922724,11.035522,2.414548,28.11043,2.414548,32.927258,32.7955,33.647385,-0.620219984218864,0.0490110197733793,-1.22943353021709e-06,-2.11058838586742e-06,-8.4283852008326e-07,-4.46786171969631e-16
"2654",189,267,4.75,-46.25,"nclim",3080451800,2.984057,2.48985,1.372126,86.26529,4.997616,0.285904,13.680998,0.968607,0.985503,11.726889,2.413205,28.100096,2.413205,32.93398,32.783447,33.649277,-0.629693341147277,0.0649221087596563,4.72244376525932e-06,1.82562400394271e-06,7.85248567097135e-07,-3.99146562682158e-16
"2655",190,202,5.25,-78.75,"nclim",3078101000,0.641166,0.782188,0.360932,68.65809,5.818533,0.172321,8.915125,0.321738,0.391864,8.201524,2.901586,27.047585,2.901586,30.49207,31.555515,36.968277,5.34958867588799,-0.0750535882881488,2.58853448453777e-07,-5.45947358210341e-07,-4.04821054296456e-07,3.46872975925379e-15
"2656",190,203,5.25,-78.25,"nclim",3078101000,4.832347,3.227748,1.925428,71.70373,5.316036,0.321859,20.631758,1.549952,1.607642,17.474163,2.429114,27.819687,2.429114,32.854427,32.4563,33.9625,-0.3051286944405,0.349252351798702,-2.45616306048749e-06,-1.96174784376085e-06,-7.4608635130364e-07,-3.29746810764744e-16
"2657",190,204,5.25,-77.75,"nclim",3078101000,4.402109,2.932038,1.802417,64.58073,4.876616,0.32433,19.422577,1.418631,1.492102,16.511845,2.437455,27.713964,2.437455,32.812725,32.33296,34.092304,-0.156742829930847,0.449854420835652,-1.22672144768632e-07,1.2962493149693e-07,9.50296654306151e-07,-2.18779082522875e-16
"2658",190,205,5.25,-77.25,"nclim",3078101000,5.626482,3.536549,2.089934,70.01002,4.704628,0.36379,21.727873,1.619211,1.629389,18.479275,2.401118,28.050518,2.401118,32.99441,32.72561,33.630157,-0.737793828130949,0.157150983171213,1.84262606922614e-07,-4.66332688381366e-07,2.6737555989878e-06,-4.66995402203183e-16
"2659",190,206,5.25,-76.75,"nclim",3078101000,5.351284,3.435339,1.915946,75.63168,4.657197,0.349201,20.01633,1.485525,1.490676,17.04013,2.398304,28.069618,2.398304,33.008484,32.747887,33.600178,-0.779118755228767,0.142662731400733,5.77172270598003e-06,-2.31407424602925e-06,-4.46596776581577e-07,-5.89499022625032e-16
"2660",190,207,5.25,-76.25,"nclim",3078101000,5.121973,3.303991,1.817981,77.22507,4.46774,0.345843,19.094513,1.410013,1.413817,16.270683,2.397756,28.08019,2.397756,33.01122,32.760223,33.588627,-0.790777965148528,0.131794802627486,1.70511614527857e-06,-3.32103601016764e-06,5.20378846449385e-07,-5.95120005277505e-16
"2661",190,208,5.25,-75.75,"nclim",3078101000,4.966066,3.206705,1.75936,77.93507,4.324421,0.345627,18.574978,1.362622,1.366228,15.846127,2.398039,28.08973,2.398039,33.0098,32.77135,33.582085,-0.792664304010626,0.119798006073348,-5.73067936457394e-06,-1.24340323232053e-07,-7.43009228070662e-07,-5.99454320794493e-16
"2662",190,209,5.25,-75.25,"nclim",3078101000,4.864317,3.144536,1.719782,80.36469,4.240899,0.344989,18.218815,1.332256,1.335342,15.551218,2.397866,28.096073,2.397866,33.010674,32.77875,33.575935,-0.797935796193187,0.112842874033385,3.4799386852552e-06,2.012135508489e-06,-8.61850165294505e-07,-6.18950919649198e-16
"2663",190,210,5.25,-74.75,"nclim",3078101000,4.807492,3.105019,1.702473,81.69103,4.160433,0.345168,18.101555,1.319109,1.321403,15.461043,2.397524,28.10567,2.397524,33.012383,32.789948,33.566235,-0.80679178831012,0.102542643178974,4.91184624497321e-06,-2.86126873230708e-06,-2.93704556697874e-07,-6.01533798086754e-16
"2664",190,211,5.25,-74.25,"nclim",3078101000,4.843332,3.123845,1.719487,81.37856,4.1765,0.346193,18.278584,1.331083,1.333378,15.614124,2.397576,28.107744,2.397576,33.01212,32.79237,33.564754,-0.807310632758829,0.0999565051769891,-1.63605861548677e-06,2.9784309923675e-06,1.04084244797152e-06,-5.67535525720775e-16
"2665",190,212,5.25,-73.75,"nclim",3078101000,4.912638,3.160894,1.751744,80.437805,4.215724,0.347567,18.610428,1.35686,1.359454,15.894112,2.397724,28.105259,2.397724,33.01138,32.789467,33.56757,-0.804354302916539,0.102459491196576,-5.10475722151349e-07,8.68089391425908e-07,-8.50558084501511e-07,-6.04524437551519e-16
"2666",190,213,5.25,-73.25,"nclim",3078101000,4.982492,3.203708,1.778785,79.43661,4.274064,0.348032,18.853811,1.378298,1.381155,16.094358,2.397721,28.100376,2.397721,33.011395,32.783775,33.57162,-0.801814710039601,0.108196296671127,-1.22194273775855e-06,2.19412810867348e-06,1.49116311148802e-06,-4.93403292115502e-16
"2667",190,214,5.25,-72.75,"nclim",3078101000,5.062232,3.250201,1.812031,77.7197,4.335348,0.349145,19.164736,1.403807,1.406998,16.353931,2.397824,28.096775,2.397824,33.010883,32.77957,33.57514,-0.798771923997538,0.112136490238661,2.59498119496715e-06,1.51037723236658e-06,-3.90357139889129e-07,-5.29451866387129e-16
"2668",190,215,5.25,-72.25,"nclim",3078101000,5.085267,3.26262,1.822646,77.00598,4.347584,0.349544,19.266838,1.411174,1.414469,16.441195,2.3979,28.096941,2.3979,33.010494,32.779766,33.57538,-0.798010542714714,0.111723682799356,-6.62282484677201e-06,-6.19734867673971e-07,7.59225355420438e-07,-4.76323462301042e-16
"2669",190,216,5.25,-71.75,"nclim",3078101000,5.116832,3.278956,1.837876,76.18879,4.363351,0.350223,19.423235,1.425075,1.428686,16.569473,2.398011,28.092827,2.398011,33.009945,32.774963,33.579372,-0.794608761160347,0.116245382156658,1.59955694148395e-06,-3.11159128080218e-06,-9.79036852857482e-07,-5.93431798509767e-16
"2670",190,217,5.25,-71.25,"nclim",3078101000,5.141075,3.29082,1.850255,75.179146,4.365135,0.350549,19.548998,1.43601,1.439823,16.673164,2.39808,28.09029,2.39808,33.0096,32.772003,33.581825,-0.792506737765822,0.119027240414171,-2.77935574305443e-07,4.30178007104765e-07,-9.43950012151189e-07,-5.57456939294487e-16
"2671",190,218,5.25,-70.75,"nclim",3078101000,5.158626,3.298813,1.859814,74.581795,4.370112,0.350997,19.64835,1.444042,1.448087,16.756222,2.398201,28.088633,2.398201,33.009,32.770073,33.58381,-0.79029281875913,0.120631296077678,4.81551269689018e-06,1.65086939044046e-06,5.41345411601835e-07,-5.6193063518938e-16
"2672",190,219,5.25,-70.25,"nclim",3078101000,5.173897,3.306901,1.866997,74.26327,4.379692,0.351201,19.71728,1.449691,1.453874,16.813713,2.398263,28.087593,2.398263,33.008686,32.76886,33.584988,-0.789052876991835,0.121676517425724,1.26462016636353e-06,-3.23176576499939e-07,6.84396074079711e-07,-5.84254975796946e-16
"2673",190,220,5.25,-69.75,"nclim",3078101000,5.174811,3.305832,1.868979,73.04733,4.367687,0.351551,19.74485,1.451884,1.456125,16.836842,2.398296,28.087124,2.398296,33.008522,32.76831,33.585545,-0.78843898047253,0.122135825938021,2.2947295449105e-06,-8.91577650319331e-08,-6.67739952153572e-07,-5.39605484711006e-16
"2674",190,221,5.25,-69.25,"nclim",3078101000,5.164484,3.3003,1.864184,72.407906,4.361074,0.351305,19.70053,1.448341,1.452589,16.799599,2.398303,28.087086,2.398303,33.008484,32.768265,33.58561,-0.788339830340965,0.122159676995258,-1.27547900373448e-06,1.44112809158381e-07,-9.41117624563698e-07,-5.74800022387606e-16
"2675",190,222,5.25,-68.75,"nclim",3078101000,5.152618,3.299584,1.853035,72.16357,4.374809,0.349761,19.566727,1.439994,1.444192,16.68254,2.398182,28.084856,2.398182,33.009087,32.765667,33.58686,-0.788508115895302,0.12511494901098,-3.86237236235654e-06,6.76061050142174e-07,8.44171583090463e-07,-5.23720482975198e-16
"2676",190,223,5.25,-68.25,"nclim",3078101000,5.13537,3.291847,1.843523,71.548134,4.373981,0.349655,19.466948,1.4317,1.436111,16.599136,2.398323,28.084217,2.398323,33.00838,32.764915,33.588104,-0.786600960734894,0.125471773850873,-4.63044568176085e-06,-2.18903322879438e-06,-2.31583980603908e-06,-5.91051888253107e-16
"2677",190,224,5.25,-67.75,"nclim",3078101000,5.109581,3.278208,1.831372,71.238014,4.367605,0.349411,19.341347,1.420225,1.425006,16.496117,2.398593,28.084055,2.398593,33.00703,32.764732,33.58959,-0.783517007172024,0.124899411900936,-3.65318418019123e-06,-4.05201945558042e-06,4.77828011933787e-07,-5.65459914264175e-16
"2678",190,225,5.25,-67.25,"nclim",3078101000,5.118943,3.286636,1.832307,71.21576,4.379193,0.348957,19.332949,1.420269,1.42475,16.487928,2.398384,28.08516,2.398384,33.008076,32.76602,33.58762,-0.786422923544549,0.124190578447288,-4.04294198330657e-06,-1.14546299892493e-06,4.69934411002904e-09,-5.26445611325778e-16
"2679",190,226,5.25,-66.75,"nclim",3078101000,5.10497,3.285197,1.819772,72.038124,4.400681,0.347709,19.175043,1.409129,1.413567,16.352348,2.398296,28.084232,2.398296,33.00852,32.76494,33.587948,-0.786915586367868,0.125526210881531,-1.35980125437474e-06,2.45540906190778e-06,1.34108128469444e-06,-4.38962013145193e-16
"2680",190,227,5.25,-66.25,"nclim",3078101000,5.114116,3.291151,1.822964,71.2322,4.412146,0.347753,19.200964,1.410845,1.415392,16.374727,2.39836,28.084034,2.39836,33.008198,32.764706,33.58844,-0.786096371719371,0.125580981598837,-1.58294886073995e-06,-1.44902236981492e-06,-1.87767311986969e-07,-5.53389969863232e-16
"2681",190,228,5.25,-65.75,"nclim",3078101000,5.130894,3.305393,1.825502,71.988846,4.443216,0.347129,19.194931,1.412398,1.416754,16.36578,2.398157,28.08298,2.398157,33.009212,32.763477,33.5883,-0.787795836639762,0.127388330065076,-3.51018111563461e-06,1.61871358816956e-08,1.88685850965355e-07,-5.39719437620092e-16
"2682",190,229,5.25,-65.25,"nclim",3078101000,5.145955,3.316746,1.829209,72.78621,4.455481,0.346532,19.211868,1.416147,1.41994,16.37578,2.397737,28.083586,2.397737,33.01132,32.764183,33.5857,-0.792783346523271,0.127863874126459,5.86491016490998e-06,-3.22382451761749e-07,-3.94375181305209e-07,-5.36288772205492e-16
"2683",190,230,5.25,-64.75,"nclim",3078101000,5.137399,3.311869,1.825529,71.98232,4.443346,0.346337,19.174671,1.412973,1.416707,16.34499,2.397718,28.084335,2.397718,33.01141,32.765053,33.584976,-0.793387484771006,0.127037029045952,-1.01164748751714e-06,1.82231260020815e-06,-2.08809637632004e-06,-5.91410099187949e-16
"2684",190,231,5.25,-64.25,"nclim",3078101000,5.100387,3.28888,1.811508,73.249146,4.423607,0.346737,19.042292,1.401047,1.405286,16.235958,2.398081,28.08319,2.398081,33.009594,32.76372,33.58774,-0.788753454678576,0.127355843448766,-3.24738045356932e-06,3.86229511223357e-06,-6.62525101634281e-07,-5.65063649178482e-16
"2685",190,232,5.25,-63.75,"nclim",3078101000,5.072363,3.270901,1.801462,73.889404,4.421062,0.347256,18.93932,1.3921,1.397373,16.149845,2.398686,28.078022,2.398686,33.00657,32.75769,33.59508,-0.779306465206445,0.131720917860348,1.87018894592939e-07,-4.45553629158102e-07,-1.13074484881046e-06,-5.54188125630591e-16
"2686",190,233,5.25,-63.25,"nclim",3078101000,5.063583,3.264333,1.79925,73.99413,4.410187,0.347476,18.953547,1.390145,1.395394,16.168007,2.398795,28.081497,2.398795,33.006023,32.761745,33.592728,-0.779927478477221,0.127333914960578,-2.06595473040139e-06,-5.34120048217845e-07,-7.13120325606525e-07,-5.84762885918334e-16
"2687",190,234,5.25,-62.75,"nclim",3078101000,5.029685,3.242537,1.787147,75.09275,4.390273,0.347488,18.834513,1.380888,1.386488,16.067139,2.399008,28.079327,2.399008,33.004963,32.759216,33.595596,-0.776422745286321,0.129279966272915,1.61480740468178e-06,3.35273848411921e-06,6.20445109064845e-07,-5.38487583914152e-16
"2688",190,235,5.25,-62.25,"nclim",3078101000,4.96917,3.204747,1.764423,75.84123,4.38292,0.347792,18.52904,1.360792,1.368161,15.800087,2.399859,28.064806,2.399859,33.0007,32.74227,33.611958,-0.759306296009453,0.143928984224648,-5.05136553409502e-06,-1.39871535984049e-06,-1.73535659808797e-06,-5.97218058367378e-16
"2689",190,236,5.25,-61.75,"nclim",3078101000,4.900246,3.162456,1.737789,76.0344,4.396857,0.348094,18.13009,1.33464,1.344647,15.450805,2.401178,28.043743,2.401178,32.994106,32.7177,33.636105,-0.73355106243119,0.164936069650859,-3.81000124277664e-06,-1.58376650505332e-06,-8.86160236943795e-08,-5.21603385068127e-16
"2690",190,237,5.25,-61.25,"nclim",3078101000,4.965907,3.204986,1.760921,75.70027,4.42283,0.347678,18.40792,1.356635,1.36511,15.686174,2.400266,28.052385,2.400266,32.99867,32.727783,33.624336,-0.748242445309656,0.157359605180048,-1.95510808793931e-06,3.58574806036405e-06,3.47112896912673e-07,-5.13424540494226e-16
"2691",190,238,5.25,-60.75,"nclim",3078101000,5.043707,3.258272,1.785437,76.614525,4.512393,0.346964,18.678541,1.376463,1.384981,15.917099,2.400281,28.053623,2.400281,32.9986,32.729225,33.623386,-0.748729231156974,0.155868453262167,4.77944514745698e-06,1.72918677190936e-06,-8.82947836805363e-07,-5.39596243057524e-16
"2692",190,239,5.25,-60.25,"nclim",3078101000,5.06854,3.278069,1.790471,81.20486,4.606199,0.346714,18.718132,1.377465,1.387126,15.953541,2.400969,28.049717,2.400969,32.99516,32.72467,33.630077,-0.73902977341165,0.158513701051694,3.79913629229567e-06,3.57166440068113e-06,1.27835055627884e-07,-5.45052491990347e-16
"2693",190,240,5.25,-59.75,"nclim",3078101000,5.004432,3.241461,1.76297,88.65991,4.711526,0.345737,18.490868,1.347594,1.361198,15.782076,2.403681,28.04079,2.403681,32.98159,32.714252,33.65108,-0.704193335846854,0.161353901458339,-5.37765155887715e-06,-7.85061064101367e-07,-1.39832368410264e-06,-5.40272402130813e-16
"2694",190,241,5.25,-59.25,"nclim",3078101000,4.752875,3.098386,1.67133,87.685616,4.777311,0.332001,17.672014,1.248408,1.27021,15.153397,2.410261,28.033464,2.410261,32.948704,32.70571,33.690086,-0.627257396197003,0.15142456308302,9.45380139327767e-06,1.57131435940538e-06,8.87294157031829e-07,-4.06756341612415e-16
"2695",190,242,5.25,-58.75,"nclim",3078101000,4.159519,2.912856,1.577983,86.70158,4.838464,0.315078,16.832699,1.149042,1.164864,14.518792,2.410405,28.139034,2.410405,32.94797,32.828873,33.60283,-0.681317455031446,0.0271018018054393,-5.03976149258956e-06,-1.43259580887012e-06,7.81646378178458e-09,-4.59328757454699e-16
"2696",190,243,5.25,-58.25,"nclim",3078101000,3.736501,2.779917,1.506319,86.702324,4.862756,0.304876,16.029087,1.077136,1.090576,13.861376,2.410568,28.189127,2.410568,32.947163,32.887314,33.5619,-0.705926769894507,-0.0321520388241044,2.59556170577324e-06,1.50936167792048e-06,-3.90063798390468e-07,-4.69419860707334e-16
"2697",190,244,5.25,-57.75,"nclim",3078101000,3.664469,2.738292,1.486898,84.67275,4.840372,0.302918,15.884574,1.060971,1.074515,13.749088,2.411138,28.197239,2.411138,32.94431,32.896782,33.557987,-0.703873081762554,-0.0432820971017235,-8.5090240772856e-07,1.4938351095839e-06,1.54816833656223e-06,-4.01603277818382e-16
"2698",190,245,5.25,-57.25,"nclim",3078101000,3.792666,2.759426,1.495527,79.52653,4.76823,0.307267,15.95735,1.07245,1.087426,13.797473,2.411392,28.170502,2.411392,32.94304,32.865585,33.581547,-0.686949759905387,-0.0126104864493756,1.48052058471237e-06,-2.89068012593319e-06,-4.16642219959983e-07,-4.93655901491421e-16
"2699",190,246,5.25,-56.75,"nclim",3078101000,3.851165,2.772162,1.501961,75.68602,4.699984,0.310607,16.016436,1.082657,1.098024,13.835754,2.411172,28.156052,2.411172,32.944134,32.84873,33.59248,-0.68177320010631,0.00496445622426155,-6.74174952097761e-06,-3.9889473571475e-07,1.32162571446406e-06,-4.02331841543605e-16
"2700",190,247,5.25,-56.25,"nclim",3078101000,3.825665,2.734615,1.481428,75.86121,4.650693,0.307928,15.83562,1.067402,1.08267,13.685549,2.411242,28.157524,2.411242,32.94379,32.85045,33.591602,-0.681776417795592,0.00303978565557728,-8.5776831794393e-07,1.49996899981297e-06,2.57893661152146e-06,-3.50043777031821e-16
"2701",190,248,5.25,-55.75,"nclim",3078101000,3.738317,2.701256,1.468645,75.97553,4.619623,0.307192,15.687181,1.059622,1.073568,13.55399,2.410285,28.163666,2.410285,32.948574,32.857613,33.5817,-0.695642859411384,-0.00147319150507957,-1.75395595927719e-06,1.03136797566239e-06,1.30747368745632e-06,-4.00949809208471e-16
"2702",190,249,5.25,-55.25,"nclim",3078101000,3.537283,2.640535,1.449326,75.004265,4.573358,0.304656,15.501438,1.04032,1.05348,13.407639,2.410794,28.189245,2.410794,32.94603,32.88745,33.56293,-0.703477420338967,-0.032927635407216,-1.08726373616863e-06,1.95834870989064e-06,-1.13210520743916e-06,-4.93281031100875e-16
"2703",190,250,5.25,-54.75,"nclim",3078101000,3.265549,2.542492,1.392191,75.210075,4.532584,0.297162,14.770589,0.991869,1.005237,12.773482,2.411816,28.191593,2.411816,32.94092,32.89019,33.566086,-0.693363685587556,-0.0385612891300669,-2.08312446778325e-07,2.98382377389439e-07,-8.68582419980522e-07,-4.63638929217505e-16
"2704",190,251,5.25,-54.25,"nclim",3078101000,3.333633,2.555669,1.406595,75.25514,4.480375,0.300653,15.036911,1.006292,1.019657,13.010963,2.411705,28.194195,2.411705,32.94148,32.893227,33.563366,-0.695970689238729,-0.0413010194737767,5.93449382173261e-06,-4.54162374874389e-07,-3.19005780393886e-07,-4.55696294959003e-16
"2705",190,252,5.25,-53.75,"nclim",3078101000,3.780788,2.722459,1.518688,74.52012,4.403022,0.317473,16.099947,1.119723,1.13204,13.848185,2.407578,28.132416,2.407578,32.962112,32.82115,33.59421,-0.709230406224691,0.0428338711018059,1.71784277434861e-06,1.00135299357929e-06,-9.4936905531591e-07,-4.71306603799591e-16
"2706",190,253,5.25,-53.25,"nclim",3078101000,3.895089,2.766021,1.550993,74.34608,4.36644,0.322326,16.404974,1.153133,1.165015,14.086826,2.406522,28.117409,2.406522,32.967392,32.803642,33.60144,-0.7130442791567,0.0634234719412334,2.99252300008102e-06,-1.40335775161704e-06,-9.4776177204936e-07,-5.37811674593671e-16
"2707",190,254,5.25,-52.75,"nclim",3078101000,4.142719,2.840711,1.583306,75.69482,4.360809,0.326775,16.78946,1.190573,1.202919,14.395968,2.405922,28.094719,2.405922,32.97039,32.777172,33.617348,-0.707742663734738,0.0917444670126254,1.08470011205009e-06,-2.14550661153945e-06,-1.54882642932307e-07,-4.81593953879751e-16
