nx,ny,lat,lon,approach,clima,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
223,209,14.75,-68.25,plsnclim,nclim,2.82450339794159,24.5138898849487,3.07555661201477,0.308427003026009,0.326302200555801,0.365270897746086
223,210,15.25,-68.25,plsnclim,nclim,4.14409840106964,21.114831161499,4.94440765380859,0.27471029907465,0.223510399460793,0.501779296994209
224,167,-6.25,-67.75,plsnclim,nclim,2.44711027145386,26.2677570343018,2.23912491798401,0.33755370080471,0.346010199189186,0.316435799002647
224,168,-5.75,-67.75,plsnclim,nclim,2.40160117149353,26.2995319366455,2.21075880527496,0.336839693784714,0.347903597354889,0.315256500244141
224,169,-5.25,-67.75,plsnclim,nclim,2.33462677001953,26.3357572555542,2.18556411266327,0.33657900094986,0.348998594284058,0.314422401785851
224,170,-4.75,-67.75,plsnclim,nclim,2.25242183208466,26.4402534484863,2.09165159463882,0.335636201500893,0.354529997706413,0.30983450114727
224,171,-4.25,-67.75,plsnclim,nclim,2.24365632534027,26.444836807251,2.07376239299774,0.336605498194695,0.354539996385574,0.308854398131371
224,172,-3.75,-67.75,plsnclim,nclim,2.23690648078918,26.4553293228149,2.05727618932724,0.336628699302673,0.35510850250721,0.308263006806374
224,173,-3.25,-67.75,plsnclim,nclim,2.21694750785828,26.4924890518188,2.03565829992294,0.336181002855301,0.356501495838165,0.307317098975182
224,174,-2.75,-67.75,plsnclim,nclim,2.20074470043182,26.447957611084,2.01143152713776,0.334142798185349,0.359478601813316,0.306378200650215
224,175,-2.25,-67.75,plsnclim,nclim,2.19025371074677,26.4907857894897,2.01075841188431,0.335758399963379,0.357884499430656,0.306357398629189
224,176,-1.75,-67.75,plsnclim,nclim,2.18181140422821,26.4723175048828,2.00954848527908,0.335753998160362,0.357781100273132,0.306464999914169
224,177,-1.25,-67.75,plsnclim,nclim,2.17891659736633,26.4422645568848,2.01513819694519,0.336101096868515,0.35715129673481,0.306747603416443
224,178,-0.75,-67.75,plsnclim,nclim,2.1716010093689,26.4500080108643,2.0201757311821,0.335295900702477,0.357451802492142,0.307252103090286
224,179,-0.25,-67.75,plsnclim,nclim,2.16497371196747,26.4438016891479,2.02493243217468,0.33468359708786,0.357708296179771,0.307608300447464
224,180,0.25,-67.75,plsnclim,nclim,2.15987339019775,26.4148904800415,2.0277771115303,0.334694197773933,0.357503905892372,0.307801997661591
224,181,0.75,-67.75,plsnclim,nclim,2.1571117401123,26.3769456863403,2.02397699356079,0.332233104109764,0.359896200895309,0.307870799303055
224,182,1.25,-67.75,plsnclim,nclim,2.15614199638367,26.3862655639648,2.03330719470978,0.334305799007416,0.357446199655533,0.308247995376587
224,183,1.75,-67.75,plsnclim,nclim,2.15438170433044,26.3770463943481,2.03806082010269,0.334236797690392,0.357305303215981,0.308458000421524
224,184,2.25,-67.75,plsnclim,nclim,2.15292148590088,26.3761734008789,2.03931370973587,0.333960598707199,0.357466301321983,0.308573201298714
224,185,2.75,-67.75,plsnclim,nclim,2.15194470882416,26.3752201080322,2.04498971700668,0.333774200081825,0.357320100069046,0.308905899524689
224,186,3.25,-67.75,plsnclim,nclim,2.1510694026947,26.3715480804443,2.04964493513107,0.333621996641159,0.357291999459267,0.309086003899574
224,187,3.75,-67.75,plsnclim,nclim,2.15000991821289,26.3751333236694,2.05242040157318,0.33384300172329,0.356865799427032,0.309291303157806
224,188,4.25,-67.75,plsnclim,nclim,2.15006558895111,26.3667541503906,2.05783973932266,0.33401800096035,0.356387600302696,0.309594297409058
224,189,4.75,-67.75,plsnclim,nclim,2.15082786083221,26.3684469223022,2.06299357414246,0.333904504776001,0.356257903575897,0.309837797284126
224,190,5.25,-67.75,plsnclim,nclim,2.15675759315491,26.3916032791138,2.09258048534393,0.331268998980522,0.357328897714615,0.311402201652527
224,191,5.75,-67.75,plsnclim,nclim,2.17069318294525,26.3525232315063,2.11783276796341,0.331576198339462,0.355718594789505,0.312704893946648
224,192,6.25,-67.75,plsnclim,nclim,2.17636089324951,26.3363910675049,2.12495250701904,0.331655198335648,0.355303305387497,0.313041600584984
224,193,6.75,-67.75,plsnclim,nclim,2.18038039207458,26.3168350219727,2.1318060874939,0.331696102023125,0.354881197214127,0.313422700762749
224,194,7.25,-67.75,plsnclim,nclim,2.19496641159058,26.3074190139771,2.15155849456787,0.331288602948189,0.354466596245766,0.314244496822357
224,196,8.25,-67.75,plsnclim,nclim,2.33755688667297,26.3799337387085,2.2794694185257,0.327915099263191,0.353008303046226,0.319076597690582
224,197,8.75,-67.75,plsnclim,nclim,2.34950258731842,26.3908143997192,2.29733603000641,0.326911699771881,0.353098300099373,0.319990000128746
224,198,9.25,-67.75,plsnclim,nclim,2.38499228954315,26.2973457336426,2.34391639232636,0.323119097948074,0.35433149933815,0.322549295425415
224,199,9.75,-67.75,plsnclim,nclim,2.44035470485687,26.1379722595215,2.40936887264252,0.320778700709343,0.353895500302315,0.325326198339462
224,200,10.25,-67.75,plsnclim,nclim,2.48258538246155,26.0526737213135,2.46691958904266,0.319433596730232,0.35220949947834,0.328357002139091
224,201,10.75,-67.75,plsnclim,nclim,2.47474989891052,26.0277763366699,2.45952460765839,0.319128105044365,0.352656304836273,0.328215098381042
224,202,11.25,-67.75,plsnclim,nclim,2.44330446720123,26.0558782577515,2.42988219261169,0.320107501745224,0.353404900431633,0.326487603783607
224,203,11.75,-67.75,plsnclim,nclim,2.41468145847321,26.0997329711914,2.39872627258301,0.320574805140495,0.354311102628708,0.325114393234253
224,204,12.25,-67.75,plsnclim,nclim,2.33373391628265,26.1982496261597,2.29393661022186,0.321217602491379,0.358069995045662,0.320712196826935
224,205,12.75,-67.75,plsnclim,nclim,2.22611379623413,26.1745323181152,2.2170939207077,0.322177797555923,0.359691995382309,0.318129700422287
224,206,13.25,-67.75,plsnclim,nclim,2.18723292350769,26.2130199432373,2.19021186828613,0.323056697845459,0.359828102588654,0.317115196585655
224,207,13.75,-67.75,plsnclim,nclim,2.17640070915222,26.2482238769531,2.17328538894653,0.32518450319767,0.358872997760773,0.315942594408989
224,208,14.25,-67.75,plsnclim,nclim,2.16756811141968,26.3032295227051,2.12808041572571,0.327173897624016,0.359357896447182,0.313467994332314
224,209,14.75,-67.75,plsnclim,nclim,2.17348940372467,26.27467918396,2.13979477882385,0.327938103675842,0.358180397748947,0.313881897926331
224,210,15.25,-67.75,plsnclim,nclim,2.19445850849152,26.2031602859497,2.19226357936859,0.32700070142746,0.356374999880791,0.316624197363853
224,211,15.75,-67.75,plsnclim,nclim,3.13491132259369,24.1560670852661,3.50422730445862,0.302177906036377,0.304681104421616,0.393141198158264
224,212,16.25,-67.75,plsnclim,nclim,3.6372435092926,23.0654525756836,4.11435763835907,0.294729098677635,0.267488296329975,0.437782397866249
224,213,16.75,-67.75,plsnclim,nclim,3.84529709815979,29.2193202972412,3.27683401107788,0.407849013805389,0.261563003063202,0.330588012933731
225,166,-6.75,-67.25,plsnclim,nclim,2.50248863697052,26.0819770812988,2.30849947929382,0.337759703397751,0.3425999969244,0.319640398025513
225,167,-6.25,-67.25,plsnclim,nclim,2.42311942577362,26.2638647079468,2.24016761779785,0.335451000928879,0.347867500782013,0.31668130159378
225,168,-5.75,-67.25,plsnclim,nclim,2.35255961418152,26.3329923629761,2.18785498142242,0.331869095563889,0.353291702270508,0.314839097857475
225,169,-5.25,-67.25,plsnclim,nclim,2.28429913520813,26.3032480239868,2.15458569526672,0.328123804926872,0.357591900229454,0.314284601807594
225,170,-4.75,-67.25,plsnclim,nclim,2.20643949508667,26.4155160903931,2.05969860553741,0.328559595346451,0.362124499678612,0.309316101670265
225,171,-4.25,-67.25,plsnclim,nclim,2.23416087627411,26.4601551055908,2.07572360038757,0.334848502278328,0.355834898352623,0.309316095709801
225,172,-3.75,-67.25,plsnclim,nclim,2.23848009109497,26.4576042175293,2.06157338619232,0.337064599990845,0.354592400789261,0.308342501521111
225,173,-3.25,-67.25,plsnclim,nclim,2.22679007053375,26.4485868453979,2.04595212936401,0.337256592512131,0.355057400465012,0.307686102390289
225,174,-2.75,-67.25,plsnclim,nclim,2.20701830387115,26.4707576751709,2.02617138624191,0.337062296271324,0.35603960454464,0.306897994875908
225,175,-2.25,-67.25,plsnclim,nclim,2.19121310710907,26.4630474090576,2.01503868103027,0.336272400617599,0.35704679787159,0.306680598855019
225,176,-1.75,-67.25,plsnclim,nclim,2.18403921127319,26.4605024337769,2.01740837097168,0.336152794957161,0.357011303305626,0.306836301088333
225,177,-1.25,-67.25,plsnclim,nclim,2.17846369743347,26.4389167785645,2.0241689324379,0.336007300019264,0.356739601492882,0.307253202795982
225,178,-0.75,-67.25,plsnclim,nclim,2.17018718719482,26.3784566879272,2.02420264482498,0.332783702015877,0.359636300802231,0.307579708099365
225,179,-0.25,-67.25,plsnclim,nclim,2.1628488779068,26.419702911377,2.03699572086334,0.334027701616287,0.357639801502228,0.308332201838493
225,180,0.25,-67.25,plsnclim,nclim,2.15801768302917,26.4038768768311,2.03525689840317,0.334348696470261,0.35747309923172,0.308178001642227
225,181,0.75,-67.25,plsnclim,nclim,2.15513677597046,26.3863124847412,2.03751749992371,0.334182497859001,0.357430800795555,0.308387199044228
225,182,1.25,-67.25,plsnclim,nclim,2.15529139041901,26.3856328964233,2.03970178365707,0.334189301729202,0.357236701250076,0.30857370197773
225,183,1.75,-67.25,plsnclim,nclim,2.15590107440948,26.35908203125,2.04350531101227,0.334149304032326,0.357129099965096,0.308721596002579
225,184,2.25,-67.25,plsnclim,nclim,2.1540778875351,26.3483043670654,2.04145740270615,0.332103097438812,0.359187197685242,0.308709701895714
225,185,2.75,-67.25,plsnclim,nclim,2.15308260917664,26.3841541290283,2.05022737979889,0.333997002243996,0.356919500231743,0.309083396196365
225,186,3.25,-67.25,plsnclim,nclim,2.15226910114288,26.3656446456909,2.05072919130325,0.334246200323105,0.356697398424149,0.309056201577187
225,187,3.75,-67.25,plsnclim,nclim,2.15167062282562,26.3710723876953,2.05450118780136,0.334273397922516,0.35640349984169,0.309323200583458
225,188,4.25,-67.25,plsnclim,nclim,2.15229225158691,26.3757596969605,2.06720650196075,0.333792200684547,0.356260901689529,0.309946796298027
225,189,4.75,-67.25,plsnclim,nclim,2.15336501598358,26.3773288726807,2.07927858829498,0.332814794778824,0.356534400582314,0.310651203989983
225,190,5.25,-67.25,plsnclim,nclim,2.15479078292847,26.3911745071411,2.08919697999954,0.331938800215721,0.356840202212334,0.311220997571945
225,191,5.75,-67.25,plsnclim,nclim,2.16622707843781,26.3648315429688,2.1098846912384,0.331410101056099,0.356380397081375,0.31220960021019
225,192,6.25,-67.25,plsnclim,nclim,2.17172040939331,26.3506845474243,2.11892652511597,0.331035801768303,0.356192097067833,0.312772399187088
225,193,6.75,-67.25,plsnclim,nclim,2.18048779964447,26.3314985275269,2.13137829303741,0.331256800889969,0.355355003476143,0.313388001918793
225,194,7.25,-67.25,plsnclim,nclim,2.21359541416168,26.3022983551025,2.17321648597717,0.331051605939865,0.353617298603058,0.315331000089645
225,195,7.75,-67.25,plsnclim,nclim,2.31530070304871,26.376587677002,2.24271550178528,0.329077902436256,0.353341799974442,0.317580300569534
225,196,8.25,-67.25,plsnclim,nclim,2.32736859321594,26.3713895797729,2.26240026950836,0.329493597149849,0.352216097712517,0.31829069852829
225,197,8.75,-67.25,plsnclim,nclim,2.33610908985138,26.3630714416504,2.28158140182495,0.328507402539253,0.352364200353622,0.319128400087357
225,198,9.25,-67.25,plsnclim,nclim,2.36871681213379,26.3148736953735,2.32844820022583,0.324951192736626,0.353226801753044,0.32182229757309
225,199,9.75,-67.25,plsnclim,nclim,2.43444590568542,26.1594478607178,2.40924932956696,0.321430698037148,0.353191900253296,0.325377395749092
225,200,10.25,-67.25,plsnclim,nclim,2.46913549900055,26.0727966308594,2.44866507053375,0.319737702608109,0.352711102366447,0.327551007270813
225,201,10.75,-67.25,plsnclim,nclim,2.48733127117157,26.0451457977295,2.47501208782196,0.31993400156498,0.351388901472092,0.328676897287369
225,202,11.25,-67.25,plsnclim,nclim,2.46170153617859,26.1102807998657,2.44049398899078,0.321676504611969,0.351449003815651,0.326874601840973
225,203,11.75,-67.25,plsnclim,nclim,2.446497797966,26.1512714385986,2.42652320861816,0.32278990149498,0.351177802681923,0.326032295823097
225,204,12.25,-67.25,plsnclim,nclim,2.41172471046448,26.1880310058594,2.38175182342529,0.321869006752968,0.354017603397369,0.324113303422928
225,205,12.75,-67.25,plsnclim,nclim,2.30446288585663,26.0436622619629,2.29012727737427,0.318232098221779,0.36048050224781,0.321287402510643
225,206,13.25,-67.25,plsnclim,nclim,2.21242532730103,26.1094800949097,2.23092129230499,0.320288702845573,0.360655301809311,0.319055798649788
225,207,13.75,-67.25,plsnclim,nclim,2.18702182769775,26.2260892868042,2.19134032726288,0.323827198147774,0.359241798520088,0.316931301355362
225,208,14.25,-67.25,plsnclim,nclim,2.17404687404633,26.2910768508911,2.1426794052124,0.328626099228859,0.357314902544022,0.314058902859688
225,209,14.75,-67.25,plsnclim,nclim,2.17812712192535,26.3903440475464,2.09469081163406,0.331019103527069,0.357749098539352,0.311231401562691
225,210,15.25,-67.25,plsnclim,nclim,2.18880512714386,26.4338958740234,2.06540039777756,0.330708804726601,0.359705197811127,0.309585797786713
225,211,15.75,-67.25,plsnclim,nclim,2.20494689941406,26.2741022109985,2.14644231796265,0.333053094148636,0.353431397676468,0.31351529955864
225,212,16.25,-67.25,plsnclim,nclim,2.34311339855194,25.5436918258667,2.41044263839722,0.313921695947647,0.357879400253296,0.328199300169945
225,213,16.75,-67.25,plsnclim,nclim,4.21395754814148,23.0117038726807,4.76539475917816,0.292140100896359,0.240387496352196,0.467472305893898
226,166,-6.75,-66.75,plsnclim,nclim,2.43639800548553,26.0545629501343,2.30058500766754,0.331571698188782,0.348193895816803,0.320234698057175
226,167,-6.25,-66.75,plsnclim,nclim,2.34891381263733,26.1398872375488,2.20042378902435,0.327195000648499,0.356371799111366,0.316432902216911
226,168,-5.75,-66.75,plsnclim,nclim,2.31517610549927,26.1420743942261,2.16950306892395,0.325193703174591,0.359678500890732,0.315127697587013
226,169,-5.25,-66.75,plsnclim,nclim,2.29633839130402,26.1352827072144,2.16493101119995,0.324797701835632,0.359883797168732,0.31531839966774
226,170,-4.75,-66.75,plsnclim,nclim,2.22078337669373,26.2689794540405,2.1200423002243,0.327082198858261,0.360063400864601,0.31285440325737
226,171,-4.25,-66.75,plsnclim,nclim,2.21916041374207,26.3587791442871,2.09833998680115,0.332906100153923,0.356147500872612,0.310946300625801
226,172,-3.75,-66.75,plsnclim,nclim,2.21735219955444,26.4019151687622,2.07185189723968,0.335079199075699,0.355734398961067,0.30918670296669
226,173,-3.25,-66.75,plsnclim,nclim,2.21632649898529,26.3982471466064,2.06167318820953,0.336874398589134,0.354352602362633,0.308772903680801
226,174,-2.75,-66.75,plsnclim,nclim,2.19941470623016,26.4161666870117,2.04007782936096,0.337261399626732,0.355016496777534,0.307721999287605
226,175,-2.25,-66.75,plsnclim,nclim,2.18748083114624,26.4092132568359,2.02907588481903,0.336818301677704,0.355730500817299,0.307451698184013
226,176,-1.75,-66.75,plsnclim,nclim,2.18039672374725,26.4128604888916,2.03169116973877,0.336232301592827,0.356194400787354,0.307573100924492
226,177,-1.25,-66.75,plsnclim,nclim,2.17100610733032,26.4210922241211,2.03344370126724,0.33539169728756,0.356700909137726,0.307907199859619
226,178,-0.75,-66.75,plsnclim,nclim,2.16757349967957,26.4174388885498,2.03679268360138,0.334815102815628,0.356960201263428,0.308224895596504
226,179,-0.25,-66.75,plsnclim,nclim,2.1600976228714,26.4005952835083,2.0446396112442,0.334287801384926,0.357073298096657,0.308639100193977
226,180,0.25,-66.75,plsnclim,nclim,2.16026620864868,26.3989654541016,2.04900892972946,0.333980998396873,0.357111501693726,0.308907601237297
226,181,0.75,-66.75,plsnclim,nclim,2.15879428386688,26.3986305236816,2.05147979259491,0.333722400665283,0.357170501351357,0.3091068983078
226,182,1.25,-66.75,plsnclim,nclim,2.15722270011902,26.3702672958374,2.04522458314896,0.334233400225639,0.357047799229622,0.308718699216843
226,183,1.75,-66.75,plsnclim,nclim,2.15701868534088,26.3558975219727,2.04403958320618,0.334280398488045,0.357023599743843,0.308696299791336
226,184,2.25,-66.75,plsnclim,nclim,2.15698463916779,26.3679147720337,2.05019550323486,0.334087198972702,0.356855908036232,0.309056800603867
226,185,2.75,-66.75,plsnclim,nclim,2.15366268157959,26.3674001693726,2.05438587665558,0.334223201870918,0.356539902091026,0.309236899018288
226,186,3.25,-66.75,plsnclim,nclim,2.15240452289581,26.3390314102173,2.04392666816711,0.332392302155495,0.358697500824928,0.308909997344017
226,187,3.75,-66.75,plsnclim,nclim,2.15095648765564,26.3466508865356,2.04533842802048,0.332605001330376,0.358420500159264,0.308974698185921
226,188,4.25,-66.75,plsnclim,nclim,2.15442113876343,26.3799327850342,2.07410939931869,0.333314502239227,0.356332498788834,0.310352703928947
226,189,4.75,-66.75,plsnclim,nclim,2.15500557422638,26.3861934661865,2.08847591876984,0.332288798689842,0.356607404351234,0.311103403568268
226,190,5.25,-66.75,plsnclim,nclim,2.15804009437561,26.3785537719727,2.09312446117401,0.33218640089035,0.356476703286171,0.311336994171143
226,191,5.75,-66.75,plsnclim,nclim,2.15765001773834,26.3854055404663,2.09405318498611,0.331640601158142,0.35696749985218,0.311391904950142
226,192,6.25,-66.75,plsnclim,nclim,2.16257307529449,26.3727195739746,2.10099861621857,0.331038400530815,0.3570995002985,0.311861902475357
226,193,6.75,-66.75,plsnclim,nclim,2.19407081604004,26.3139217376709,2.15349562168121,0.3312843978405,0.354397600889206,0.314317801594734
226,194,7.25,-66.75,plsnclim,nclim,2.23493757247925,26.3166620254517,2.19341745376587,0.329514899849892,0.354203203320503,0.316281500458717
226,195,7.75,-66.75,plsnclim,nclim,2.29027202129364,26.3610269546509,2.22167248725891,0.328214395046234,0.354642698168755,0.317142903804779
226,196,8.25,-66.75,plsnclim,nclim,2.32685940265655,26.3860822677612,2.25418570041656,0.327997499704361,0.354007297754288,0.317995402216911
