ny,nx,lat,lon,approach,clima,area_m2,gpp,ra,npp,rc,et,cue,cmass,cleaf,cfroot,cawood,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
182,260,1.25,-49.75,pftnclim,nclim,3090332400,4.437136,3.12613,1.510953,88.47756,4.77432,0.298316,14.297957,1.194542,1.396786,11.706631,2.457024,24.771975,2.555694,0.337119,0.275782,0.382897
182,261,1.25,-49.25,pftnclim,nclim,3090332400,4.030873,2.995777,1.475281,87.65079,4.798174,0.294525,13.741974,1.140628,1.300902,11.300444,2.439664,25.326502,2.52469,0.33637,0.284239,0.37505
182,262,1.25,-48.75,pftnclim,nclim,3090332400,3.954958,3.001008,1.450114,89.86682,4.827448,0.290014,13.447913,1.133921,1.327915,10.986076,2.457906,24.761723,2.556489,0.337104,0.275648,0.383025
182,263,1.25,-48.25,pftnclim,nclim,3090332400,4.458854,3.159717,1.5245,92.59882,4.855599,0.294411,14.660367,1.215224,1.429412,12.015731,2.46015,24.713978,2.560152,0.337169,0.274878,0.383784
182,264,1.25,-47.75,pftnclim,nclim,3090332400,3.970867,3.044559,1.488314,95.223236,4.889905,0.292316,13.827154,1.171501,1.366775,11.288877,2.455888,24.812666,2.553185,0.337041,0.276438,0.382274
182,265,1.25,-47.25,pftnclim,nclim,3090332400,3.904646,3.025534,1.514865,90.235954,4.917018,0.294425,13.84935,1.177946,1.344389,11.327015,2.439915,25.295908,2.524875,0.336375,0.283874,0.375315
182,266,1.25,-46.75,pftnclim,nclim,3090332400,3.760526,2.984935,1.489289,85.49241,4.966849,0.290805,13.279378,1.150308,1.313928,10.815142,2.439983,25.277287,2.524837,0.336378,0.28366,0.375461
182,267,1.25,-46.25,pftnclim,nclim,3090332400,3.693149,2.984272,1.484525,83.11657,5.080386,0.287755,13.035843,1.141076,1.3046,10.590167,2.440359,25.26442,2.52518,0.336371,0.283504,0.375587
182,268,1.25,-45.75,pftnclim,nclim,3090332400,3.815619,3.086433,1.52973,87.13501,5.30758,0.287505,13.335487,1.174973,1.343395,10.817119,2.440308,25.25891,2.525072,0.336371,0.283446,0.375622
183,203,1.75,-78.25,pftnclim,nclim,3089626400,6.30931,3.663748,2.645562,60.949444,4.923112,0.410599,19.025988,2.137621,2.451643,14.436723,2.441651,24.956774,2.524771,0.336368,0.279988,0.378009
183,204,1.75,-77.75,pftnclim,nclim,3089626400,5.631718,3.624977,2.006741,92.523865,5.057812,0.345398,18.550394,1.614505,1.827024,15.108866,2.43581,25.313759,2.520092,0.336466,0.284204,0.374832
183,205,1.75,-77.25,pftnclim,nclim,3089626400,5.187038,3.38795,1.799088,106.66114,4.79478,0.336463,17.084988,1.446014,1.633656,14.005316,2.43509,25.348948,2.519484,0.33648,0.284622,0.374511
183,206,1.75,-76.75,pftnclim,nclim,3089626400,4.765726,3.153232,1.612494,82.51969,4.15583,0.327907,15.578349,1.302268,1.510366,12.765715,2.454659,24.81214,2.552958,0.33716,0.276326,0.382369
183,207,1.75,-76.25,pftnclim,nclim,3089626400,4.489952,2.989867,1.500086,75.17481,3.877383,0.322235,15.020887,1.216702,1.419946,12.384238,2.457872,24.779222,2.557647,0.337201,0.27571,0.383068
183,208,1.75,-75.75,pftnclim,nclim,3089626400,4.399285,2.936844,1.46244,76.45688,3.81603,0.320619,14.733481,1.185912,1.3841,12.163469,2.457939,24.78521,2.557748,0.337198,0.275777,0.383026
183,209,1.75,-75.25,pftnclim,nclim,3089626400,4.35333,2.910126,1.443204,76.82384,3.786044,0.319116,14.577532,1.171906,1.367693,12.037931,2.45793,24.78597,2.557749,0.337199,0.275785,0.383021
183,210,1.75,-74.75,pftnclim,nclim,3089626400,4.322664,2.900663,1.422,79.58338,3.781847,0.316495,14.417114,1.161579,1.355162,11.900373,2.457707,24.785439,2.557502,0.337204,0.275784,0.383009
183,211,1.75,-74.25,pftnclim,nclim,3089626400,4.373586,2.930262,1.443324,78.77442,3.817862,0.31709,14.560017,1.177977,1.374245,12.007793,2.457676,24.780943,2.557453,0.337206,0.275733,0.383043
183,212,1.75,-73.75,pftnclim,nclim,3089626400,4.440118,2.968182,1.471935,76.942665,3.876122,0.318275,14.676989,1.196808,1.396077,12.084105,2.457593,24.77203,2.557348,0.33721,0.275631,0.38311
183,213,1.75,-73.25,pftnclim,nclim,3089626400,4.538653,3.025461,1.513192,76.010956,3.963359,0.321802,14.833261,1.225155,1.42045,12.187658,2.454567,24.823921,2.55294,0.337161,0.276461,0.382275
183,214,1.75,-72.75,pftnclim,nclim,3089626400,4.636516,3.085798,1.550718,73.44184,4.047573,0.323063,15.027423,1.252911,1.45267,12.321844,2.454515,24.813887,2.552852,0.337164,0.276346,0.382352
183,215,1.75,-72.25,pftnclim,nclim,3089626400,4.656999,3.096983,1.560016,72.242325,4.059991,0.32349,15.106538,1.260975,1.462041,12.383521,2.454522,24.81253,2.552853,0.337164,0.276331,0.382363
183,216,1.75,-71.75,pftnclim,nclim,3089626400,4.673122,3.106378,1.566744,72.2803,4.068583,0.323707,15.171582,1.267823,1.469965,12.433793,2.454496,24.8116,2.552815,0.337165,0.276321,0.382367
183,217,1.75,-71.25,pftnclim,nclim,3089626400,4.694474,3.120164,1.57431,70.75576,4.073383,0.323805,15.243133,1.275523,1.478862,12.488749,2.454428,24.811157,2.552725,0.337166,0.276319,0.382364
183,218,1.75,-70.75,pftnclim,nclim,3089626400,4.712721,3.131622,1.581099,70.13495,4.086347,0.324049,15.293779,1.280748,1.484936,12.528095,2.454411,24.810879,2.552696,0.337166,0.276317,0.382363
183,219,1.75,-70.25,pftnclim,nclim,3089626400,4.724403,3.137245,1.587159,70.28118,4.089886,0.324499,15.345785,1.285681,1.490715,12.569389,2.454435,24.810226,2.552718,0.337166,0.276309,0.38237
183,220,1.75,-69.75,pftnclim,nclim,3089626400,4.7515,3.149122,1.602379,69.36434,4.092222,0.325584,15.485053,1.297781,1.504921,12.682351,2.454508,24.809483,2.55279,0.337165,0.276299,0.382381
183,221,1.75,-69.25,pftnclim,nclim,3089626400,4.759889,3.154318,1.605571,69.55932,4.099134,0.325919,15.498131,1.298714,1.50605,12.693367,2.454524,24.809929,2.552804,0.337164,0.276304,0.382377
183,222,1.75,-68.75,pftnclim,nclim,3089626400,4.776807,3.163625,1.613182,69.59111,4.109414,0.326207,15.551205,1.304681,1.513001,12.733524,2.454526,24.808683,2.5528,0.337164,0.27629,0.382387
183,223,1.75,-68.25,pftnclim,nclim,3089626400,4.79396,3.175187,1.618772,69.3102,4.125283,0.326636,15.566578,1.307436,1.516204,12.742938,2.454512,24.807983,2.552776,0.337164,0.276283,0.382391
183,224,1.75,-67.75,pftnclim,nclim,3089626400,4.777706,3.172035,1.605671,70.822044,4.15003,0.32522,15.38085,1.294416,1.500941,12.585494,2.454449,24.805706,2.552716,0.337166,0.276257,0.382407
183,225,1.75,-67.25,pftnclim,nclim,3089626400,4.793113,3.182157,1.610957,71.02505,4.173906,0.325192,15.371001,1.296149,1.502967,12.571887,2.454461,24.803291,2.552727,0.337166,0.276228,0.382427
183,226,1.75,-66.75,pftnclim,nclim,3089626400,4.776285,3.172638,1.603648,71.33542,4.164226,0.324617,15.312163,1.29074,1.496628,12.524795,2.454446,24.803413,2.552719,0.337166,0.276229,0.382426
183,227,1.75,-66.25,pftnclim,nclim,3089626400,4.766686,3.169302,1.597385,72.279854,4.169285,0.323825,15.230779,1.285421,1.490365,12.454992,2.454398,24.802074,2.552669,0.337168,0.276214,0.382435
183,228,1.75,-65.75,pftnclim,nclim,3089626400,4.748691,3.169194,1.579497,73.20672,4.1885,0.321595,15.033335,1.274599,1.472572,12.286164,2.452214,24.853287,2.549191,0.33711,0.277009,0.381671
183,229,1.75,-65.25,pftnclim,nclim,3089626400,4.717824,3.153867,1.563957,74.09261,4.180515,0.320383,14.880564,1.262427,1.458338,12.159798,2.452125,24.853024,2.549098,0.337112,0.277008,0.381667
183,230,1.75,-64.75,pftnclim,nclim,3089626400,4.722843,3.161526,1.561317,75.03617,4.203003,0.319247,14.812202,1.26108,1.456597,12.094525,2.451958,24.850464,2.548899,0.337116,0.276983,0.381674
183,231,1.75,-64.25,pftnclim,nclim,3089626400,4.722703,3.165426,1.557278,76.089096,4.222768,0.317979,14.722549,1.25705,1.451849,12.013651,2.451867,24.848028,2.548789,0.337118,0.276958,0.381687
183,232,1.75,-63.75,pftnclim,nclim,3089626400,4.728414,3.170366,1.558047,76.968475,4.238786,0.317918,14.694005,1.256244,1.447385,11.990376,2.450208,24.896202,2.545929,0.337054,0.277698,0.380993
183,233,1.75,-63.25,pftnclim,nclim,3089626400,4.766955,3.179231,1.587724,77.449196,4.259648,0.321415,15.151271,1.269906,1.43275,12.448614,2.433957,25.365093,2.518379,0.336506,0.284828,0.374313
183,234,1.75,-62.75,pftnclim,nclim,3089626400,4.758461,3.175126,1.583335,78.259254,4.259689,0.321165,15.103867,1.265457,1.427607,12.410803,2.433888,25.36653,2.518297,0.336508,0.284848,0.374295
183,235,1.75,-62.25,pftnclim,nclim,3089626400,4.769999,3.184947,1.585051,78.92605,4.284335,0.320638,15.091561,1.266551,1.428978,12.39603,2.433871,25.364262,2.518282,0.336508,0.284821,0.374314
183,236,1.75,-61.75,pftnclim,nclim,3089626400,4.786851,3.197365,1.589485,79.57858,4.314135,0.320928,15.109339,1.268609,1.431756,12.408973,2.433966,25.362175,2.518401,0.336505,0.284794,0.374339
183,237,1.75,-61.25,pftnclim,nclim,3089626400,4.862539,3.246276,1.616262,79.61581,4.391748,0.32185,15.308344,1.288965,1.454962,12.564417,2.433969,25.359276,2.518386,0.336505,0.284761,0.374361
183,238,1.75,-60.75,pftnclim,nclim,3089626400,4.959506,3.310439,1.649067,79.431,4.505557,0.322865,15.536545,1.312722,1.482465,12.741359,2.434062,25.35419,2.518479,0.336502,0.284701,0.374409
183,239,1.75,-60.25,pftnclim,nclim,3089626400,4.948104,3.302458,1.645646,79.26212,4.592668,0.324241,15.508737,1.300678,1.476334,12.731724,2.436275,25.327553,2.521246,0.336445,0.284317,0.374833
183,240,1.75,-59.75,pftnclim,nclim,3089626400,4.597947,3.107752,1.512442,80.44607,4.647253,0.306671,14.217175,1.176126,1.383265,11.657785,2.457883,24.741695,2.557143,0.337092,0.275379,0.383277
183,241,1.75,-59.25,pftnclim,nclim,3089626400,4.221475,3.005785,1.433431,78.85171,4.666346,0.290287,13.808503,1.123713,1.326814,11.357976,2.461713,24.72419,2.561885,0.337131,0.27496,0.383813
183,242,1.75,-58.75,pftnclim,nclim,3089626400,3.909382,2.944636,1.405411,78.3615,4.675886,0.286645,13.360934,1.092809,1.290418,10.977707,2.461945,24.72229,2.562034,0.33713,0.274936,0.383832
183,243,1.75,-58.25,pftnclim,nclim,3089626400,3.674907,2.851255,1.40115,78.66545,4.672331,0.288774,12.910765,1.056354,1.208693,10.645718,2.441868,25.336773,2.527037,0.336304,0.28432,0.375109
183,244,1.75,-57.75,pftnclim,nclim,3089626400,3.730897,2.871187,1.407656,80.15701,4.71414,0.289825,13.028707,1.06066,1.213244,10.754804,2.441679,25.34349,2.526842,0.336307,0.284403,0.37504
183,245,1.75,-57.25,pftnclim,nclim,3089626400,3.849499,2.918463,1.398614,83.564835,4.727507,0.288496,12.95112,1.069107,1.254572,10.627439,2.458866,24.784664,2.557535,0.337075,0.275898,0.3829
183,246,1.75,-56.75,pftnclim,nclim,3089626400,3.715003,2.896682,1.392073,86.41613,4.809603,0.286579,12.732878,1.060209,1.239619,10.43305,2.457001,24.83612,2.554308,0.337006,0.276697,0.382142
183,247,1.75,-56.25,pftnclim,nclim,3089626400,3.605515,2.882007,1.387842,90.68521,4.87909,0.285251,12.649899,1.059309,1.239001,10.351587,2.457131,24.827648,2.554435,0.337005,0.276594,0.382221
183,248,1.75,-55.75,pftnclim,nclim,3089626400,3.494573,2.850801,1.367144,97.7685,4.941391,0.282368,12.673012,1.050883,1.240979,10.38115,2.46218,24.712208,2.562133,0.33713,0.27482,0.383914
183,249,1.75,-55.25,pftnclim,nclim,3089626400,3.437444,2.809967,1.345692,97.97662,4.972254,0.280491,12.631619,1.043042,1.233114,10.355464,2.462593,24.709103,2.562636,0.337123,0.274768,0.383977
183,250,1.75,-54.75,pftnclim,nclim,3089626400,3.49603,2.82702,1.341975,95.70398,4.946795,0.278694,12.926106,1.059748,1.25293,10.613428,2.462562,24.712265,2.562684,0.337124,0.2748,0.383959
183,251,1.75,-54.25,pftnclim,nclim,3089626400,3.220177,2.677134,1.302645,97.17928,4.893206,0.276686,11.852497,1.010421,1.180768,9.661308,2.456365,24.841187,2.552592,0.336934,0.276898,0.381889
183,252,1.75,-53.75,pftnclim,nclim,3089626400,3.229996,2.658807,1.303463,93.88428,4.765356,0.278545,11.99234,1.012943,1.159999,9.819397,2.442411,25.279554,2.52779,0.33632,0.283609,0.375655
183,253,1.75,-53.25,pftnclim,nclim,3089626400,3.341475,2.676801,1.317363,89.26188,4.618253,0.282842,12.176208,1.028483,1.176602,9.971124,2.441679,25.281979,2.527037,0.336339,0.28365,0.37559
183,254,1.75,-52.75,pftnclim,nclim,3089626400,3.426728,2.683407,1.313553,90.13184,4.48573,0.286471,12.246545,1.025386,1.171502,10.049657,2.440711,25.297825,2.526032,0.336359,0.283857,0.375395
183,255,1.75,-52.25,pftnclim,nclim,3089626400,3.682109,2.781376,1.341736,90.932106,4.400487,0.29173,12.429951,1.055716,1.235404,10.13883,2.457375,24.751888,2.555989,0.33712,0.275539,0.383081
183,256,1.75,-51.75,pftnclim,nclim,3089626400,3.690427,2.798695,1.351776,89.70349,4.406523,0.292426,12.533059,1.058706,1.238892,10.235461,2.457461,24.761518,2.556047,0.337115,0.275653,0.383001
183,257,1.75,-51.25,pftnclim,nclim,3089626400,3.699528,2.816275,1.361003,88.709755,4.453313,0.291978,12.659896,1.062378,1.244033,10.353485,2.457791,24.76773,2.556404,0.337105,0.275719,0.382972
183,258,1.75,-50.75,pftnclim,nclim,3089626400,4.026162,2.940072,1.404631,89.7987,4.564663,0.291703,13.497636,1.10834,1.30524,11.084055,2.460704,24.725231,2.560725,0.337155,0.274999,0.383725
183,259,1.75,-50.25,pftnclim,nclim,3089626400,4.19721,3.028825,1.437498,89.91218,4.67978,0.290711,14.015314,1.143802,1.346985,11.524529,2.460665,24.730614,2.560726,0.337154,0.275062,0.383682
183,260,1.75,-49.75,pftnclim,nclim,3089626400,3.973139,2.960502,1.429818,90.5778,4.739765,0.291103,13.287724,1.111786,1.301751,10.874187,2.457906,24.774166,2.556481,0.3371,0.275797,0.382919
183,261,1.75,-49.25,pftnclim,nclim,3089626400,4.145371,3.038049,1.471087,90.91714,4.802317,0.294879,13.569208,1.149324,1.337194,11.082691,2.453722,24.86429,2.549854,0.336983,0.277229,0.381524
183,262,1.75,-48.75,pftnclim,nclim,3089626400,4.535737,3.155961,1.519546,91.27935,4.843042,0.297085,14.6035,1.207618,1.421743,11.974139,2.459963,24.706799,2.560118,0.337173,0.274788,0.383853
183,263,1.75,-48.25,pftnclim,nclim,3089626400,4.389129,3.126034,1.487106,93.9747,4.862514,0.290967,14.652048,1.19203,1.404454,12.055565,2.460702,24.728342,2.560834,0.337153,0.27503,0.383713
183,264,1.75,-47.75,pftnclim,nclim,3089626400,3.892344,3.006313,1.436093,96.99073,4.893741,0.285702,13.925367,1.140231,1.344277,11.440861,2.46137,24.725893,2.561392,0.337143,0.274993,0.383759
183,265,1.75,-47.25,pftnclim,nclim,3089626400,3.935563,3.013417,1.502386,93.2394,4.868322,0.295436,14.04594,1.168623,1.33342,11.543898,2.44014,25.317858,2.525229,0.336363,0.284122,0.37516
183,266,1.75,-46.75,pftnclim,nclim,3089626400,3.748332,2.951509,1.471576,88.734276,4.875999,0.291951,13.287977,1.136596,1.298168,10.853214,2.440098,25.289597,2.525041,0.336371,0.283799,0.375376
183,267,1.75,-46.25,pftnclim,nclim,3089626400,3.71994,2.965763,1.475993,85.60627,4.955098,0.290492,13.160715,1.135309,1.297421,10.727985,2.440273,25.280746,2.525167,0.336368,0.283695,0.375454
183,268,1.75,-45.75,pftnclim,nclim,3089626400,3.761932,3.028283,1.497887,87.18636,5.152124,0.288082,13.209337,1.151703,1.316364,10.74127,2.440246,25.270142,2.525074,0.33637,0.283575,0.375532
183,269,1.75,-45.25,pftnclim,nclim,3089626400,3.586489,2.986015,1.470902,87.59382,5.326017,0.278144,12.861912,1.131535,1.295508,10.434869,2.441538,25.251171,2.526423,0.336344,0.283324,0.375775
184,203,2.25,-78.25,pftnclim,nclim,3088685000,6.227131,3.596761,2.63037,62.61371,4.750866,0.414414,18.55781,2.130032,2.445049,13.982729,2.441807,24.921192,2.524895,0.336374,0.279565,0.378314
184,204,2.25,-77.75,pftnclim,nclim,3088685000,5.57024,3.579712,1.990529,94.43017,4.992529,0.346736,18.457544,1.604157,1.81537,15.038018,2.435922,25.313238,2.520244,0.336465,0.284192,0.374849
184,205,2.25,-77.25,pftnclim,nclim,3088685000,5.12454,3.337972,1.786568,107.56724,4.699373,0.338324,17.045902,1.437349,1.623967,13.984585,2.435294,25.351246,2.519727,0.336476,0.284642,0.374509
184,206,2.25,-76.75,pftnclim,nclim,3088685000,4.698424,3.105998,1.592426,84.28727,4.077126,0.328102,15.552599,1.29051,1.496842,12.765246,2.454771,24.8187,2.553111,0.337157,0.276398,0.382327
184,207,2.25,-76.25,pftnclim,nclim,3088685000,4.481132,2.985653,1.49548,75.93617,3.856759,0.321566,15.075908,1.22049,1.424338,12.431079,2.457851,24.779915,2.557624,0.337201,0.275718,0.383061
184,208,2.25,-75.75,pftnclim,nclim,3088685000,4.393651,2.939319,1.454332,77.34556,3.813913,0.319095,14.722609,1.187795,1.385998,12.148815,2.457785,24.783709,2.557577,0.337202,0.275763,0.383028
184,209,2.25,-75.25,pftnclim,nclim,3088685000,4.369473,2.924037,1.445436,78.01621,3.797326,0.31816,14.6428,1.180544,1.377532,12.084726,2.457792,24.783749,2.557592,0.337202,0.275762,0.383029
184,210,2.25,-74.75,pftnclim,nclim,3088685000,4.399788,2.946619,1.453169,78.20659,3.822856,0.317754,14.714341,1.190889,1.389337,12.134117,2.457669,24.780962,2.55744,0.337205,0.275734,0.383041
184,211,2.25,-74.25,pftnclim,nclim,3088685000,4.451904,2.976507,1.475397,77.86437,3.866539,0.318539,14.829617,1.206361,1.407302,12.215955,2.457624,24.77541,2.557375,0.337208,0.27567,0.383083
184,212,2.25,-73.75,pftnclim,nclim,3088685000,4.517271,3.01234,1.50493,77.26048,3.927701,0.320016,14.936339,1.223672,1.427386,12.285282,2.457561,24.76733,2.557292,0.337211,0.275578,0.383144
184,213,2.25,-73.25,pftnclim,nclim,3088685000,4.582782,3.048458,1.534325,76.78036,3.987673,0.321683,15.038844,1.241291,1.447842,12.349712,2.457502,24.758684,2.557213,0.337214,0.275478,0.38321
184,214,2.25,-72.75,pftnclim,nclim,3088685000,4.669522,3.101927,1.567595,74.384834,4.054076,0.324289,15.210032,1.268738,1.471144,12.47015,2.45455,24.813282,2.552878,0.337163,0.276339,0.382358
184,215,2.25,-72.25,pftnclim,nclim,3088685000,4.704443,3.122202,1.582241,72.90319,4.076047,0.325121,15.307866,1.280365,1.484652,12.542849,2.454542,24.81045,2.552857,0.337164,0.276307,0.382379
184,216,2.25,-71.75,pftnclim,nclim,3088685000,4.717878,3.133954,1.583924,73.16819,4.101858,0.324575,15.278095,1.280947,1.485217,12.511931,2.454465,24.808657,2.552762,0.337166,0.276289,0.382387
184,217,2.25,-71.25,pftnclim,nclim,3088685000,4.736192,3.14525,1.590942,71.93142,4.111957,0.32477,15.332897,1.287357,1.492644,12.552896,2.454434,24.807478,2.552718,0.337167,0.276276,0.382393
184,218,2.25,-70.75,pftnclim,nclim,3088685000,4.750211,3.153047,1.597164,71.46012,4.118078,0.324942,15.38504,1.292653,1.498819,12.593568,2.454436,24.806816,2.552713,0.337167,0.276269,0.382398
184,219,2.25,-70.25,pftnclim,nclim,3088685000,4.769976,3.161552,1.608425,71.28154,4.11866,0.325705,15.497275,1.302426,1.510264,12.684586,2.454476,24.80629,2.552751,0.337166,0.276262,0.382405
184,220,2.25,-69.75,pftnclim,nclim,3088685000,4.78159,3.172381,1.609209,70.74182,4.142037,0.325173,15.460536,1.302411,1.51013,12.647995,2.454398,24.804413,2.552657,0.337168,0.276242,0.382414
184,221,2.25,-69.25,pftnclim,nclim,3088685000,4.79036,3.177598,1.612762,70.589775,4.14621,0.3251,15.489741,1.305403,1.513599,12.670741,2.454386,24.804277,2.552638,0.337168,0.276242,0.382413
184,222,2.25,-68.75,pftnclim,nclim,3088685000,4.793251,3.179611,1.613641,70.65801,4.14836,0.325294,15.494462,1.305185,1.513362,12.675915,2.454388,24.805153,2.552638,0.337167,0.276252,0.382405
184,223,2.25,-68.25,pftnclim,nclim,3088685000,4.79622,3.182143,1.614077,70.54533,4.154557,0.325406,15.476773,1.304164,1.512195,12.660415,2.454396,24.80473,2.552647,0.337167,0.276247,0.382409
184,224,2.25,-67.75,pftnclim,nclim,3088685000,4.797906,3.18292,1.614986,71.22323,4.159419,0.325589,15.457849,1.302814,1.510722,12.644313,2.454443,24.803946,2.552704,0.337166,0.276236,0.38242
184,225,2.25,-67.25,pftnclim,nclim,3088685000,4.789056,3.18184,1.607216,72.05523,4.178131,0.3248,15.331133,1.294427,1.50088,12.535826,2.4544,24.801952,2.552661,0.337168,0.276214,0.382434
184,226,2.25,-66.75,pftnclim,nclim,3088685000,4.79577,3.1895,1.606269,72.00359,4.186623,0.324382,15.324489,1.297188,1.498948,12.528354,2.452345,24.854527,2.549326,0.337107,0.277021,0.381668
184,227,2.25,-66.25,pftnclim,nclim,3088685000,4.797952,3.193942,1.60401,72.23072,4.202418,0.32351,15.269722,1.29565,1.497118,12.476954,2.452292,24.851871,2.549266,0.337108,0.276992,0.381687
184,228,2.25,-65.75,pftnclim,nclim,3088685000,4.7813,3.192465,1.588835,73.46194,4.227829,0.321538,15.068368,1.283247,1.482471,12.302649,2.452082,24.849438,2.549025,0.337113,0.276969,0.38169
184,229,2.25,-65.25,pftnclim,nclim,3088685000,4.761144,3.185358,1.575786,74.622406,4.233872,0.320075,14.920057,1.27278,1.470139,12.177138,2.45192,24.84898,2.548839,0.337117,0.276968,0.381681
184,230,2.25,-64.75,pftnclim,nclim,3088685000,4.748582,3.182065,1.566517,75.38601,4.2443,0.318878,14.791673,1.266007,1.46216,12.063504,2.451806,24.845713,2.54871,0.33712,0.276933,0.3817
184,231,2.25,-64.25,pftnclim,nclim,3088685000,4.735757,3.176452,1.559305,76.592155,4.246739,0.318239,14.704866,1.259734,1.454847,11.990286,2.451758,24.84501,2.548658,0.337121,0.276926,0.381702
184,232,2.25,-63.75,pftnclim,nclim,3088685000,4.732489,3.175609,1.55688,77.536446,4.253959,0.317591,14.656556,1.257367,1.452144,11.947043,2.451776,24.84295,2.548681,0.337121,0.276901,0.381721
184,233,2.25,-63.25,pftnclim,nclim,3088685000,4.769044,3.181,1.588043,77.64042,4.262788,0.321818,15.155803,1.270861,1.433676,12.451265,2.433868,25.365362,2.518274,0.336509,0.284834,0.374304
184,234,2.25,-62.75,pftnclim,nclim,3088685000,4.772086,3.184647,1.587439,78.64996,4.276077,0.321362,15.134033,1.270391,1.433109,12.430533,2.433811,25.364468,2.51821,0.33651,0.284825,0.374307
